PASID,objectType,broadperiod,periodFromName,periodToName,fromdate,todate,description,notes,workflow,materialTerm,secondaryMaterialTerm,subsequentActionTerm,discoveryContext,datefound1,datefound2,TID,rallyName,weight,height,diameter,thickness,length,quantity,identifier,recorder,regionName,county,district,parish,fourFigure,gridSource,fourFigureLat,fourFigureLon,objectID,knownas,filename,imageLabel,imageCopyrightHolder,imageLicense,imageURL,thumbnail
290893,Chisel,Bronze Age,Bronze Age,BRONZE AGE,-1000,-800,"A cast bronze socketed chisel or gouge, dating to the Late Bronze Age (c. 1000-800BC). The chisel has a hollow body which has been cast in two pieces, with the cast lines still visible down either edge. The chisel has a thin flanged blade and a sub-circular socket that extends only 7.74mm down into the body - suggesting that this object has been reworked from a longer gouge. The chisel is in very good condition and has a nice even olive green patina.

The chisel is 51.74mm long with the blade measuring 21.92mm wide. The socket is 15.42mm in diameter and the object weighs 17.8gms.",It has been suggested that these small tools may have been used in leather working (Evans 1881).,3,,,,Metal detector,2010-02-12T00:00:00Z,,,,17.8,,15.42,,51.74,1,Anni Byard,Anni Byard,South East,Oxfordshire,,,,,,,BERK-654397,,Benning BA chisel.jpg,Oxfordshire: Late Bronze Age chisel,,Attribution-ShareAlike License,https://finds.org.uk/images/abyard/Benning BA chisel.jpg,https://finds.org.uk/images/thumbnails/241373.jpg
290896,Palstave,Bronze Age,Bronze Age,BRONZE AGE,-1400,-1200,"A cast bronze palstave chisel with crescentic blade and a sunken shield-shaped hollow beneath the stop-ridge, visible on both faces. Casting lines are visible along both edges. The palstave measures 120.85mm long, and has a maximum thickness of 19.88mm. The blade is 33.87mm wide and the object weighs 158.9gms. There is some damage to the butt of the object.



This type of palstave, with the shield-shaped hollow beneath the stop-ridge, is characteristic of the Acton Park phase, dating from c. 1400 - 1200 BC. This appears to be the first palstave of this type from Oxfordshire to be recorded on the PAS database. Identical examples are illustrated by Rowlands (1976: plate 34, nos. 1099, 1097, 1129) described as chisels dating to the Middle Bronze Age.",,4,,,,Metal detector,2010-02-12T00:00:00Z,,,,158.9,,,19.88,120.85,1,Anni Byard,Anni Byard,South East,Oxfordshire,West Oxfordshire,Northmoor,SP4102,From a paper map,51.715238,-1.407946,BERK-658DF1,,Benning palstave.jpg,Northmoor: Middle Bronze Age palstave,,Attribution-ShareAlike License,https://finds.org.uk/images/abyard/Benning palstave.jpg,https://finds.org.uk/images/thumbnails/241374.jpg
291557,Palstave,Bronze Age,Bronze Age,BRONZE AGE,-1300,-750,"Middle to Late Bronze Age axe fragment, probably from a palstave and possibly dating from c.1300 - 750BC The palstave is represented by a blade fragment, broken before the stop and missing the blade edge (with a surviving length of 50.9mm and a weight of 102.1g). The palstave body is near sub-rectangular at the break (with a width of 25.2mm and a thickness of 16.1mm); the blade faces are convex across their widths and the sides are slightly divergent to the mid points. The casting seam is discernable on the sides. The sides expand slightly towards the blade although any blade tips have been lost (producing a surviving blade width of 34.4mm). The blade faces are flat or very slightly convex across their lengths and no decoration is evident of the fragment. The original surface of the palstave, comprising a dark green to brown patina, has largely been lost and the current surface is pale green with areas of active corrosion. The fragmentary nature of the axe makes typological identification difficult. The slender blade may suggest a palstave of Transitional or Late types. The high lead content of the bronze may reinforce a later date within the palstave range. Transitional and Late palstaves span Penard, Wilburton and Ewart Park metalworking phases, corresponding to the later part of Needham's (1996) Period 5 through to Period 7. It is therefore possible to suggest a date of c. 1300 - 750BC.",,3,Copper alloy,,,Metal detector,2009-01-01T00:00:00Z,,,,102.1,,,16.1,50.9,1,Mark Lodwick,Mark Lodwick,Wales,Swansea,Swansea,Llanrhidian Lower,,,,,NMGW-A49A05,,2009.56.1.jpg,Palstave,The Portable Antiquities Scheme,Attribution-ShareAlike License,https://finds.org.uk/images/mlodwick/2009.56.1.jpg,https://finds.org.uk/images/thumbnails/305459.jpg
291559,Axe,Bronze Age,Bronze Age,BRONZE AGE,-2500,-750,"Probable Bronze Age fragment, possibly from an axe The bronze object is fragmented and with all edges rounded, possibly through water-rolling (with a length of 15.9mm, a width of 34.8mm, a thickness of 7.8mm and a weight 16.8g). The condition of the object makes any identification speculative. The fragment is of sub-triangular section, resembling the blade of an axe. The sides are not present and the faces are flat. The blade edge has been lost and there no surviving evidence for a socket base. The fragment has a dark green surface patina. The general shape of the bronze may suggest a Bronze Age axe blade fragment. The metallurgical composition is consistent with a Bronze Age date.",,3,Copper alloy,,,Metal detector,2009-01-01T00:00:00Z,,,,16.8,,,7.8,15.9,1,Mark Lodwick,Mark Lodwick,Wales,Swansea,Swansea,Llanrhidian Higher,SS5393,From a paper map,51.616577,-4.124633,NMGW-A4AAA4,,2009.56.2.jpg,Axe,The Portable Antiquities Scheme,Attribution-ShareAlike License,https://finds.org.uk/images/mlodwick/2009.56.2.jpg,https://finds.org.uk/images/thumbnails/305461.jpg
291563,Axe,Bronze Age,Bronze Age,BRONZE AGE,-1900,-1150,"Early to Middle Bronze Age bronze axe, probably either a Developed Flat axe or of Later Short-flanged type and of second millennia BC date.



The axe is incomplete missing the butt (with a surviving length of 59.2mm and a weight of 64.7g). The axe is of sub rectangular section and is comparatively slender and stout (with a width at the break of 18.0mm and a thickness of 8.8mm). The axe fragment reaches its thickest point (at 9.4mm), 36mm from the blade edge. The sides of the axe are straight and near parallel for the length of the blade. The casting seams are not discernible on the sides of the axes. The blade faces are plain and slightly convex, both across their lengths and widths. There are no flanges on the surviving blade faces. The blade width expands sharply at the position where the blade facet begins (13mm from the blade edge). The blade edge is now comparatively straight, turning at the edges and has lost the blade tips (with a surviving blade width of 28.1mm). The blade edge appears to have been blunted through impact. There is the suggestion of sharpening striations running perpendicular to the blade edge but these have been obscured by a varnish coating of the axe. One face of the axe has probable stress fractures near the break and also has two impact marks (both 6.6mm long and 1.5mm wide), presumably from a bladed tool, perhaps another axe. The other face has a casting flaw near the break. The axe has a pale to dark green surface patina and has a recent gloss coating.



The missing butt makes identification and typological dating difficult. It is unclear to what degree of finishing the axe has undergone and whether the blade and flanges were yet to be worked. The 'blocky' nature of the axe would appear to either suggest a Developed flat axe of Metalworking Assemblage IV - V or a Later Short-flanged type of Taunton - Penard metalworking. Its form can be paralleled with some Class 4 developed flat axes (following Needham forthcoming) which can be dated to Needham's (1996) Period 3 dated to c. 1950-1700BC. Alternatively, Later Short-flanged axes fall within Period 5, dated to c.1500-1150BC. The apparent non introduction of lead into the bronze alloy may suggest an earlier technology and lend weight to an identification of a developed flat axe.",,4,Copper alloy,,Returned to finder,Metal detector,2009-01-01T00:00:00Z,,,,64.7,,,,59.2,1,Mark Lodwick,Mark Lodwick,Wales,the Vale of Glamorgan,the Vale of Glamorgan,Penllyn,SS9878,,51.491714,-3.470589,NMGW-A4E598,,2009.59.jpg,Early - Middle Bronze Age axe,PAS,Attribution-ShareAlike License,https://finds.org.uk/images/mlodwick/2009.59.jpg,https://finds.org.uk/images/thumbnails/275527.jpg
291709,Barbed And Tanged Arrowhead,Bronze Age,Bronze Age,BRONZE AGE,-2150,-1500,"An apparently complete cast copper alloy barbed and tanged arrowhead, of Early Bronze Age date (2150 - 1500 BC).






The arrow has a deep brown patina typical of bronze artefacts of this date.  It was manufactured using a relatively simple casting technique. It is very worn and chipped around the edges. However, a raised midrib and bevelled edges are apparent. The body of the blades are slightly concave. The tang is sub-rectangular , tapering slightly towards the end, which could be a break rather than a deliberate end. It has relatively crude notches between the tang and barbs. The chipping and wearing on the edges and body indicate use wear rather than post-depositional damage, and so suggest a long period of use for this object. The style of the arrowhead copies flint barbed and tanged arrowheads of the period. Copper alloy arrowheads of this style and dates are rare in Britain. Other examples recorded on the PAS database can be found at SF-4014B0, WMID-CE6A76 and SF6680. All other examples are stray detector finds and consequently the accurate dating of the objects is problematic. However, Dr. Colin Pendleton (SCCAS) notes that there is no reason to doubt that these are contemporary with Early Bronze Age flint examples of similar form.",,4,Copper alloy,,Returned to finder,Metal detector,,,,,7.72,,,2,43,1,Julie Cassidy,Julie Cassidy,East Midlands,Northamptonshire,,,,,,,NARC-F9B223,,sargent arrowhead.jpg,arrowhead,Northamptonshire County Council,Attribution-ShareAlike License,https://finds.org.uk/images/jcassidy/sargent arrowhead.jpg,https://finds.org.uk/images/thumbnails/276364.jpg
382687,Spear,Bronze Age,Bronze Age,BRONZE AGE,-1450,-900,"A fragment of Middle to Late Bronze Age (1450 - 900 BC) bronze socketed spearhead, consisting of part of the blade section. It measures 31.34x30.18x9.07mm and weighs 20.3g.


The central rib is prominent and circular in section at the narrower end (7.69mm), while at the other (wider) break it has been flattened off on both sides. The blade is triangular in section to either side of the rib, narrowing from c.3.6mm thick to c.1.5mm at the edge. In shape, the fragment is triangular with very angled edges, suggesting an angular- or flame-shaped head.",,4,Copper alloy,,Returned to finder,Metal detector,2009-11-26T00:00:00Z,2010-01-28T00:00:00Z,,,20.3,,,9.07,31.34,1,Katie Hinds,Katie Hinds,South West,Somerset,Mendip,Witham Friary,ST7441,From finder,51.16764713,-2.37324234,WILT-8E0680,,Crisp0310spear.jpg,Middle/ Late Bronze Age Spear,Salisbury & South Wiltshire Museum,Attribution License,https://finds.org.uk/images/khinds/Crisp0310spear.jpg,https://finds.org.uk/images/thumbnails/273774.jpg
382721,Blade,Bronze Age,,,-1150,-800,"Bronze Age blade fragment; It is rectangular in plan with a shallow rectangular cross section tapering to a point on both edges. The fragment is 41.32mm long, 34.48mm wide, 3.50mm thick and weighs 22.70 grams",,4,Copper alloy,,Returned to finder,Metal detector,2006-11-09T00:00:00Z,,,,22.7,,,3.5,41.32,1,Laura McLean,Laura McLean,Eastern,Cambridgeshire,Fenland,Whittlesey,TL3298,From a paper map,52.563826,-0.054051,ESS-8FB2C3,,ESS-8FB2C3.jpg,ESS-8FB2C3 Bronze Age blade fragment,Colchester and Ipswich Museum Service,Attribution License,https://finds.org.uk/images/lmclean/ESS-8FB2C3.jpg,https://finds.org.uk/images/thumbnails/284713.jpg
382881,Sword,Bronze Age,Bronze Age,BRONZE AGE,-1000,-800,"
A section of a copper alloy sword blade of probable Late Bronze Age date. The blades are decorated with closely-spaced parallel ridges. One broken face shows evidence of a substantial casting flaw.
",,4,Copper alloy,,Returned to finder,Metal detector,2000-01-01T00:00:00Z,2010-03-01T00:00:00Z,,,48.79,,,8.52,50.64,1,David W Williams,David W Williams,South East,Wokingham,Wokingham,Finchampstead,SU7964,From a paper map,51.369575,-0.866521,SUR-B215D4,,B10.71.jpg,Bronze Age: Sword blade fragment,Berkshire Archaeology,Attribution License,https://finds.org.uk/images/dwilliams/B10.71.jpg,https://finds.org.uk/images/thumbnails/273901.jpg
383228,Axehead,Bronze Age,,,-1700,-1500,"A copper-alloy cast axehead  dating from the end of the early Bronze Age, from circa 1700 - 1500  BC. The axe suffers from wear and corrosion, but appears to be a  developed  flat axe, possibly of Type Bandon (Schmidt and Burgess 1981, Plate 31).  The poor level of preservation makes it difficult to ascertain whether  there was originally any decoration on the axe, so close identification  of the type is tentative.


The axe has low ridges running  along each lateral edge, becoming less pronounced towards the blade  and the butt. A low bevel is situated between these ridges, running  from the butt for 43.6 until a very low stop ridge runs across the face.   This stop ridge is not in the same place on both sides of the axe head,  occurring at 57.7 mm from the butt on one side. The axe has a crescent  shaped blade, 49.12 mm in width. The axe gradually flares in width from  20.2 mm at the base to 31.2 just before the blade. It is lozenge shaped  in profile and measures 103.36 mm in length. It is 3.7 mm thick at the  butt, 12.8 mm thick in its centre and 0.8 mm thick at the tip of the  blade.  It weighs 151.5 grams. It has a very dark green to black patina.",,4,Copper alloy,,Returned to finder,Metal detector,2010-01-01T00:00:00Z,2010-01-31T00:00:00Z,,,15.17,,,12.8,103.36,1,Tom Brindle,Tom Brindle,West Midlands,Staffordshire,South Staffordshire,"Lapley, Stretton and Wheaton Aston",,,,,NARC-0ACB77,,NARC-0ACB77 AXEHEAD.jpg,NARC-0ACB77 AXEHEAD,Birmingham Museums Trust,Attribution License,https://finds.org.uk/images/tbrindle/NARC-0ACB77 AXEHEAD.jpg,https://finds.org.uk/images/thumbnails/274353.jpg
383300,Spear,Bronze Age,Bronze Age,BRONZE AGE,-1500,-800,"Fragment of a cast copper-alloy socketed spearhead of probable Middle Bronze Age date. The spearhead is badly damaged, missing its tip and much of its shaft. A crack runs down one side of what remains of the spearhead. The socket is oval in shape, but is bent due to the damage. The socket measures 12.45 mm long and 15.23 mm wide at the broken attachment end and approximately 10.7 mm in diameter at the broken tip end. Either side of the socket is a chamfered wing, emerging just after the break at the shaft end. The spearhead measures 41.55 mm long and is 27.41 mm at its widest point. It is 13.05 mm thick and weighs 18.0 grams. The surface has a dark green to black patina, heavily pitted in places. As the artefact is only a fragment it is difficult to discern whether there would orginally have been attachment loops further down the shaft, and so identification of a precise type is problematic.",,4,Copper alloy,,Returned to finder,Metal detector,2010-01-01T00:00:00Z,2010-01-31T00:00:00Z,,,18,,,13.05,41.55,1,Tom Brindle,Tom Brindle,West Midlands,Staffordshire,East Staffordshire,Abbots Bromley,,,,,NARC-1B62F5,,NARC-1B62F5.jpg,NARC-1B62F5,Birmingham Museums Trust,Attribution License,https://finds.org.uk/images/tbrindle/NARC-1B62F5.jpg,https://finds.org.uk/images/thumbnails/274417.jpg
383402,Palstave,Bronze Age,Bronze Age,BRONZE AGE,-1500,-1200,A large portion of a palstave axe of Middle Bronze Age date. The surface of the axe is eroded and pitted. Both blade and butt are now missing and there is no indication the axe had a side loop. The septum between the two sides of the socket is 6.5mm wide and below the stop ridge is a shallow hollow on both sides. The damage to the blade is of uncertain origin. The broken edges have flat facets and there is a symmetrical appearance to the break - possibly caused by deliberate chopping.,,4,Copper alloy,,Donated to a museum,Metal detector,2006-06-30T23:00:00Z,2006-09-29T23:00:00Z,,,197,,,18.13,106.52,1,David W Williams,David W Williams,South East,Wokingham,Wokingham,Barkham,SU7866,From a paper map,51.387693,-0.880445,SUR-202CF3,,DSCN7742.JPG,Middel Bronze Age: Palstave axe,Surrey County Council,Attribution License,https://finds.org.uk/images/dwilliams/DSCN7742.JPG,https://finds.org.uk/images/thumbnails/274510.jpg
383542,Spear,Bronze Age,,,-1500,-1150,"
A cast copper-alloy side-looped spearhead of Middle Bronze Age date.


The spearhead is incomplete, consisting of only the socket with basal loops and the base of a leaf-shaped blade, which is lozenge shaped in section.


Generally and even brown patina, but with some pitting suffering from corrosion.
",,4,Copper alloy,,Returned to finder,Metal detector,2000-01-01T00:00:00Z,2007-01-01T00:00:00Z,,,,,,,74,1,Robert Collins,Robert Collins,North East,Northumberland,Northumberland,Belsay,NZ0677,From a paper map,55.087404,-1.907539,NCL-325BE1,,Johnson spearhead.jpg,Bronze Age side-looped spearhead,Museum of Antiquities,Attribution License,https://finds.org.uk/images/rcollins/Johnson spearhead.jpg,https://finds.org.uk/images/thumbnails/274581.jpg
383897,Axe,Bronze Age,Bronze Age,,-900,-700,"
A fragment of a socketed axe of late Bronze Age date. The fragment comprises the rounded rim and part of the body of the axe. On the body is a group of prominent vertically set ribs.
",,4,Copper alloy,,Returned to finder,Metal detector,,,,,20.23,,,,,1,Margaret Broomfield,Margaret Broomfield,South East,Hampshire,Winchester,Twyford,SU4825,Recorded at a rally,51.022376,-1.317005,SUR-85A1A1,,aidan MacHale axe.jpg,Bronze Age: Axe,Surrey County Council,Attribution License,https://finds.org.uk/images/margaretb/aidan MacHale axe.jpg,https://finds.org.uk/images/thumbnails/275016.jpg
384527,Axehead,Bronze Age,Bronze Age,BRONZE AGE,-1500,-800,"An incomplete Bronze Age copper alloy socketed axehead, 1500-800 BC. The find consists of the body and blade of a socketed axehead: the moulding around the mouth of the axehead has broken off, and therefore cannot be used to date the artefact more closely. The mouth is sub-rectangular and measures 24.66mm wide and 15.55mm thick externally. The total remaining socket depth is approximately 29.15mm. The body of the axehead widens gradually, and has smooth faces and sides, with no prominent face edges or casting seams. The blade width is 37.55mm and there is no blade tip expansion beyond this. The cutting edge has not been bevelled. The axehead is in good condition, and has a uniform pale olive green patina.






Dimensions: length: 62.63mm; width: 37.55mm; thickness: 15.55mm; weight: 94.42g.",,4,Copper alloy,,Returned to finder,Metal detector,2010-03-13T00:00:00Z,,,,94.42,,,15.55,62.63,1,Kate Sumnall,Kate Sumnall,South East,Kent,Dover,Capel-le-Ferne,TR2439,From finder,51.106508,1.198475,LON-EFD761,,Preece - BA axe - Mar 10.jpg,Bronze Age copper alloy socketed axehead,Museum of London,Attribution License,https://finds.org.uk/images/ksumnall/Preece - BA axe - Mar 10.jpg,https://finds.org.uk/images/thumbnails/300943.jpg
384661,Awl,Bronze Age,Bronze Age,,-1050,-800,A Late Bronze Age type copper alloy awl.  The object is 43mm long and is rounded at one end and tapers at the other end. It dates to 1050-800BC.,"
Not seen by FLO
",4,Copper alloy,,Returned to finder,Metal detector,2008-01-31T00:00:00Z,,,,,,,,43,1,Kate Orr,Kate Orr,Eastern,Essex,Chelmsford,Good Easter,TL6212,From finder,51.783213,0.347132,ESS-F3D575,,021-A0001.jpg,A late Bronze Age type awl,Finder,Attribution License,https://finds.org.uk/images/korr/021-A0001.jpg,https://finds.org.uk/images/thumbnails/278094.jpg
384665,Awl,Bronze Age,Bronze Age,,-1050,-800,A Late Bronze Age type copper alloy awl.  The object is 43mm long. it has one rounded end and one pointed end. Dated to 1050-800BC,"
Not seen by FLO
",4,Copper alloy,,Returned to finder,Metal detector,2008-01-31T00:00:00Z,,,,,,,,45,1,Kate Orr,Kate Orr,Eastern,Essex,Chelmsford,Good Easter,TL6212,From finder,51.783213,0.347132,ESS-F3EBA3,,021-A0002.jpg,A Late Bronze Age type awl,Finder,Attribution License,https://finds.org.uk/images/korr/021-A0002.jpg,https://finds.org.uk/images/thumbnails/278095.jpg
385120,Axe,Bronze Age,,,-1150,-800,"A broken copper-alloy fragment from a late Bronze Age socketed axehead. The fragment suffers from copper corrosion and much of the original surface has deteriorated. Where the surface remains it had a dark green patina, elsewhere it is bright green with corrosion. At the broken end there is a hollow sub-rectangular recess, 28.61 mm long and 8.73 mm wide. The remains of the axe head measure 25.1 mm from the broken edge to the tip of the blade, and 44.03 mm across. The fragment tapers from 14.6 mm at the break to 3.67 mm at the blade tip. The blade is worn and very blunt. The artefact weighs 42.6 grams. The fragment dates from around 1150 to 800 BC",,4,Copper alloy,,Returned to finder,Metal detector,2010-01-01T00:00:00Z,2010-01-31T00:00:00Z,,,42.6,,,14.6,25.1,1,Tom Brindle,Tom Brindle,West Midlands,Staffordshire,Lichfield,Fazeley,SK1702,From finder,52.61551,-1.750352,NARC-4875E8,,NARC-4875E8.jpg,NARC-4875E8,Birmingham Museums Trust,Attribution License,https://finds.org.uk/images/tbrindle/NARC-4875E8.jpg,https://finds.org.uk/images/thumbnails/276315.jpg
385174,Axehead,Bronze Age,Bronze Age,,-1150,-800,Fragment of cast copper alloy object. Possible Late Bronze Age axehead rim. 17mm long,"
Not seen by FLO
",4,Copper alloy,,Returned to finder,Metal detector,2008-01-31T00:00:00Z,,,,,,,,17,1,Kate Orr,Kate Orr,Eastern,Essex,Chelmsford,Good Easter,TL6212,From finder,51.783213,0.347132,ESS-49B2C4,,021-A0094.jpg,?Bronze Age axe fragment,Finder,Attribution License,https://finds.org.uk/images/korr/021-A0094.jpg,https://finds.org.uk/images/thumbnails/279251.jpg
385280,Awl,Bronze Age,Bronze Age,,-1050,-800,Undated copper alloy object. This is possibly an awl. It is  31mm long but may be missing one end. It is circular in section and tapers and becomes flat sided at one end. Dated to 1050-800BC.,"
Not seen by FLO
",4,Copper alloy,,Returned to finder,Metal detector,2008-01-31T00:00:00Z,,,,,,,,31,1,Kate Orr,Kate Orr,Eastern,Essex,Chelmsford,Good Easter,TL6212,From finder,51.783213,0.347132,ESS-599881,,021-A0120.jpg,"possible Bronze Age awl, ?1050-800BC",Copyright retained by illustrator,Attribution License,https://finds.org.uk/images/korr/021-A0120.jpg,https://finds.org.uk/images/thumbnails/281352.jpg
385282,Awl,Bronze Age,Bronze Age,,-1050,-800,Undated copper alloy object. This is possibly an awl. It is rectangular in section and tapers and  becomes flat sided at one end. The other end may be broken. Dated to ?1050-800BC. 24mm long,"
Not seen by FLO
",4,Copper alloy,,Returned to finder,Metal detector,2008-01-31T00:00:00Z,,,,,,,,24,1,Kate Orr,Kate Orr,Eastern,Essex,Chelmsford,Good Easter,TL6212,From finder,51.783213,0.347132,ESS-59A028,,021-A0121.jpg,"possible Bronze Age awl, ?1050-800BC",Finder,Attribution License,https://finds.org.uk/images/korr/021-A0121.jpg,https://finds.org.uk/images/thumbnails/281364.jpg
385332,Unidentified Object,Bronze Age,Bronze Age,ROMAN,-2250,410,Fragment of cast copper alloy sheet . It has a 'Bronze-Age' patina but could equally be Iron Age or Roman. 22mm long,"
Not seen by FLO
",4,Copper alloy,,Returned to finder,Metal detector,2008-01-31T00:00:00Z,,,,,,,,22,1,Kate Orr,Kate Orr,Eastern,Essex,Chelmsford,Good Easter,TL6212,From finder,51.783213,0.347132,ESS-5C3F73,,021-A0133.jpg,Undated copper alloy sheet fragment,Finder,Attribution License,https://finds.org.uk/images/korr/021-A0133.jpg,https://finds.org.uk/images/thumbnails/281490.jpg
385335,Sword,Bronze Age,Bronze Age,ROMAN,-1150,410,A fragment of cast copper alloy. Possibly part of a Late Bronze Age sword blade. The fragment is expanded lentoid shape in section. The sides are very abraded.18mm long. Late Bronze Age to Roman in date.,"
Not seen by FLO
",4,Copper alloy,,Returned to finder,Metal detector,2008-01-31T00:00:00Z,,,,,,,,18,1,Kate Orr,Kate Orr,Eastern,Essex,Chelmsford,Good Easter,TL6212,From finder,51.783213,0.347132,ESS-5C5286,,021-A0134.jpg,Possible Bronze Age sword fragment,Finder,Attribution License,https://finds.org.uk/images/korr/021-A0134.jpg,https://finds.org.uk/images/thumbnails/281563.jpg
385801,Ingot,Bronze Age,Bronze Age,,-1150,-800,"Copper alloy ingot, probably Late Bronze Age (1150-800BC) but possibly later. This is a fragment of something larger. It is flat-bottomed and has a rounded upper surface. Length 52mm","
Not seen by FLO
",4,Copper alloy,,Returned to finder,Metal detector,2008-01-31T00:00:00Z,,,,,,,,52,1,Kate Orr,Kate Orr,Eastern,Essex,Chelmsford,Good Easter,TL6212,From finder,51.783213,0.347132,ESS-879C26,,021-A0225.jpg,?Bronze Age ingot,Finder,Attribution License,https://finds.org.uk/images/korr/021-A0225.jpg,https://finds.org.uk/images/thumbnails/282874.jpg
385868,Axe,Bronze Age,Bronze Age,,-2150,-1500,"An incomplete cast copper alloy axe. The blade portion of the axe  remains with the broken edge traversing the axe. The blade cutting edge  is almost symmetrical and is rounded and blunt. In section, from the break to the blade  the section is an elongated triangle. The break is not recent as the  patina on the break matches that on the surface of the axe. The surface  of the axe is abraded and pitted. The axe weighs 79.5g. From the cutting edge to the  broken edge it measures 34.28mm; across the blade, from tip to tip, it  measures 65.53mm wide; across the break it is 8.26mm thick.


The whether the axe was originally a socketed axe or flat axe is not  known for certain but the size may suggest it is more likely to be a flat axe dating to the early Bronze Age; 2,150 – 1500 BC.",,4,Copper alloy,,Returned to finder,Metal detector,2010-01-01T00:00:00Z,2010-02-22T00:00:00Z,,,79.5,,,8.26,34.28,1,Angie Bolton,Angie Bolton,West Midlands,Warwickshire,Stratford-on-Avon,Tanworth-in-Arden,SP1469,,52.31892712,-1.79603421,WAW-A10616,,WAW-A10616.jpg,WAW-A10616,Birmingham Museums Trust,Attribution License,https://finds.org.uk/images/abolton/WAW-A10616.jpg,https://finds.org.uk/images/thumbnails/277042.jpg
386355,Spear,Bronze Age,Bronze Age,BRONZE AGE,-2300,-700,"Tip from a Bronze Age spearhead, 33mm long, 15mm wide and 5mm thick and weighing 6.5g. The object is in good condition with a brown patina and a number of longitudinal scratches apparently from use.The broken face is patinated and lozenge-shaped in section.",,4,Copper alloy,,Returned to finder,Metal detector,2010-04-05T23:00:00Z,,,,6.5,,,5,33,1,Phil Harding,Phil Harding,East Midlands,Leicestershire,Melton,Kirby Bellars,SK7116,GPS (from the finder),52.73698059,-0.94987459,LEIC-E03A83,,CAD2103c.jpg,CAD2103c,Dr Phil Harding,Attribution-ShareAlike License,https://finds.org.uk/images/philharding/CAD2103c.jpg,https://finds.org.uk/images/thumbnails/277373.jpg
386378,Ingot,Bronze Age,Bronze Age,,-1150,-800,Probable late Bronze Age cast copper alloy ingot fragment. Dated 1150-800 BC. Weight 200g. Length 46mm.,"
Not seen by FLO
",4,Copper alloy,,Returned to finder,Metal detector,2006-03-03T00:00:00Z,,,,200,,,,46,1,Kate Orr,Kate Orr,Eastern,Essex,Chelmsford,Good Easter,TL6212,GPS (from the finder),51.783213,0.347132,ESS-EB9053,,021-A0333.jpg,?Bronze Age ingot,Finder,Attribution-ShareAlike License,https://finds.org.uk/images/korr/021-A0333.jpg,https://finds.org.uk/images/thumbnails/283849.jpg
386910,Socketed Axehead,Bronze Age,Bronze Age,IRON AGE,-900,-700,"
A blade fragment from a narrow socketed axe of Late Bronze Age date. Little of the original surface survives. The fragment includes the base of the internal socket.
",,4,Copper alloy,,Returned to finder,Chance find during metal detecting,2010-03-06T00:00:00Z,,,,32.06,,,12.95,30.32,1,Margaret Broomfield,Margaret Broomfield,South East,Surrey,Tandridge,Nutfield,TQ3046,From a paper map,51.198435,-0.140764,-SUR 448765.00,,10.299.JPG,Late bronze age: Axe,Surrey County Council,Attribution-ShareAlike License,https://finds.org.uk/images/margaretb/10.299.JPG,https://finds.org.uk/images/thumbnails/278007.jpg
387114,Axehead,Bronze Age,Bronze Age,,-2150,-800,Bronze Age cast copper alloy axehead. Socketed and looped type body section. Weight 16.08g. Length 28mm.,"Not seen by FLO



Part of a dispersed hoard found prior to the 2003 amendment to the Treasure Act, therefore does not qualify as treasure.


The other pieces of the hoard are on the database under the following record nos:


ESS-59C3C3


ESS-59F861


ESS-5A0122


ESS-5A2588",4,Copper alloy,,Returned to finder,Metal detector,,,,,16.08,,,,28,1,Kate Orr,Kate Orr,Eastern,Essex,Chelmsford,Good Easter,TL6212,From finder,51.783213,0.347132,ESS-59AE53,,021-BAG1-0001.jpg,axehead,Finder,Attribution-ShareAlike License,https://finds.org.uk/images/korr/021-BAG1-0001.jpg,https://finds.org.uk/images/thumbnails/279321.jpg
387117,Axehead,Bronze Age,Bronze Age,,-2150,-800,Bronze Age cast copper alloy axehead. Socketed (?and looped) type body section. 20.61g. 35mm,"Not seen by FLO




Part of a dispersed hoard found prior to the 2003 amendment to the Treasure Act, therefore does not qualify as treasure. The other items that form part of this hoard are:


ESS-59AE53


ESS-59F861


ESS-5A0122


ESS-5A2588",4,Copper alloy,,Returned to finder,Metal detector,,,,,20.16,,,,35,1,Kate Orr,Kate Orr,Eastern,Essex,Chelmsford,Good Easter,TL6212,From finder,51.783213,0.347132,ESS-59C3C3,,021-BAG1-0002.jpg,axehead,Finder,Attribution-ShareAlike License,https://finds.org.uk/images/korr/021-BAG1-0002.jpg,https://finds.org.uk/images/thumbnails/279319.jpg
387122,Axehead,Bronze Age,Bronze Age,,-2150,-800,Bronze Age cast copper alloy axehead. Socketed (?and looped) type body section. Weight 15.28g. Length 25mm,"Not seen by FLO



Part of a dispersed hoard found prior to the 2003 amendment to the Treasure Act, therefore does not qualify as treasure. 


The other pieces forming part of this hoard are:


ESS-59AE53


ESS-59C3C3
ESS-5A0122


ESS-5A2588",4,Copper alloy,,Returned to finder,Metal detector,,,,,15.28,,,,25,1,Kate Orr,Kate Orr,Eastern,Essex,Chelmsford,Good Easter,TL6212,From finder,51.783213,0.347132,ESS-59F861,,021-BAG1-0003.jpg,axehead,Finder,Attribution-ShareAlike License,https://finds.org.uk/images/korr/021-BAG1-0003.jpg,https://finds.org.uk/images/thumbnails/279316.jpg
