PASID,objectType,broadperiod,periodFromName,periodToName,fromdate,todate,description,notes,workflow,materialTerm,secondaryMaterialTerm,subsequentActionTerm,discoveryContext,datefound1,datefound2,TID,rallyName,weight,height,diameter,thickness,length,quantity,identifier,recorder,regionName,county,district,parish,fourFigure,gridSource,fourFigureLat,fourFigureLon,objectID,knownas,filename,imageLabel,imageCopyrightHolder,imageLicense,imageURL,thumbnail
134663,Spear,Bronze Age,Bronze Age,,-1150,-800,"Late Bronze age spearhead, 297mm long, 53mm wide and 28mm thick. The spearhead is in good condition with a brown patina and weighs 345 grams. The blade measures 220mm and is 1mm thick at its edge widening to 8mm where it meets the shaft. The shaft tapers gently in width,  28mm in diameter at its base and 5mm at the tip, and has a small ridge running along each side where it meets the blade. The socket has two holes 5mm in diameter, 39mm from the edge.  There is a small amount of damage and corrosion along the base of the socket and one side has patches of red and green corrosion across its centre.",Museum Identification,3,Copper alloy,,Returned to finder,Building work,2006-06-04T23:00:00Z,,,,345,,28,28,297,1,Wendy Scott,Wendy Scott,East Midlands,Northamptonshire,Corby,Middleton,SP8489,From finder,52.492454,-0.764231,LEIC-96FB06,,96FB06.JPG,Late Bronze age spearhead,The Portable Antiquities Scheme,Attribution-ShareAlike License,https://finds.org.uk/images/wscott/96FB06.JPG,https://finds.org.uk/images/thumbnails/104791.jpg
134892,Axehead,Bronze Age,Bronze Age,,-2150,-1500,"A fragment of a copper alloy, Early Bronze Age, flat axe, probably of the Migdale type, dating from 2150-1500BC.  Approximately one third of the axehead is represented by this piece.  The thinned blade edge survives and flares out at each side.  Before the broken edge, there are slight flanges on the edges of the axehead.  It has been suggested that Bronze Age axes were sometimes sacrificially killed (cut into pieces).  The fragment is 32.4mm long,, 36.2mm wide and 8.8mm thick. It weighs 33.41gm.",,4,Copper alloy,,Returned to finder,Metal detector,2006-05-07T23:00:00Z,,,,33.41,,,8.8,32.4,1,Anna Marshall,Anna Marshall,Yorkshire and the Humber,North Yorkshire,Harrogate,Ripley,SE2861,Centred on parish,54.04421561,-1.57389189,SWYOR-EE0306,,,,,,,https://bronze-age-index.micropasts.org/img.png
134893,Axehead,Bronze Age,Bronze Age,,-1600,-1400,"A copper alloy, Bronze Age flanged axehead known as a 'Wing-flanged' axe, dating from 1600-1400BC.  The axe is complete but is heavily pitted with corrosion.  On one of the side flanges, there are two small circular patches which may be the remains of a fixing point for a loop.  It is 106mm long, 43.2mm wide (across the blade edge) and 27.9mm thick. It weighs 188.4gm.  Two similar (unprovenanced) parallels can be seen in Nicholson, S, 1980, Catalogue of the Prehistoric Metalwork in Merseyside County Museums, page 87, Numbers 200 & 201.",,4,Copper alloy,,Returned to finder,Metal detector,2006-05-07T23:00:00Z,,,,188.4,,,27.9,106,1,Anna Marshall,Anna Marshall,Yorkshire and the Humber,North Yorkshire,Scarborough,Seamer,TA0283,Centred on parish,54.23255768,-0.4366751,SWYOR-EE1667,,,,,,,https://bronze-age-index.micropasts.org/img.png
135270,Flat Axehead,Bronze Age,Bronze Age,,-2150,-1500,"Early Bronze Age flat axe, made from cast cu-alloy. As far as can be determined from the picture, the axe is plain on both sides, has a narrow butt and a widely splayed cutting edge. If there are signs of wear or re-sharpening marks, we cannot see them on the images; they may be very faint. 
This axe is part of the Brithdir metalwork assemblage and dates from ca. 2150-2000BC

Unfortunately, we do not have any measurements for the axe, but many thanks to the finder for supplying the images attached to this entry.",,4,Copper alloy,,Returned to finder,Metal detector,2006-01-01T00:00:00Z,,,,,,,,,1,Dot Boughton,Dot Boughton,North West,Lancashire,Ribble Valley,Middop,SD8344,From finder,53.89189623,-2.26015381,LANCUM-2CCC31,,SCLancashireFlatAxe1d.jpg,Bronze Age flat axe ,Lancashire County Council,Attribution-ShareAlike License,https://finds.org.uk/images/dboughton/SCLancashireFlatAxe1d.jpg,https://finds.org.uk/images/thumbnails/105738.jpg
135271,Flanged Axehead,Bronze Age,Bronze Age,BRONZE AGE,-1500,-1150,"A short cast copper-alloy flanged axe with high, triangular-shaped flanges and no stop ridge. The side view shows that the flanges almost form a diamond in plan. The sides are parallel and the blade is moderately splayed. From the image supplied by the finder alone, signs of wear or re-sharpening marks are difficult to distinguish, but the uncurved/unworked flanges may suggest that, in fact, it had not received a haft and was never used.



This short flanged axe is was probably part of the Taunton metalwork assemblage dating from approximately 1400-1300BC



Many thanks to the finder for providing the image for this find.",,3,Copper alloy,,Returned to finder,Metal detector,2006-03-31T23:00:00Z,,,,,,,5,10,1,Dot Boughton,Dot Boughton,North West,Lancashire,Ribble Valley,Rimington,SD8344,From finder,53.89189623,-2.26015381,LANCUM-2CCF05,,SCLancashirePalstave1a.JPG,Bronze Age palstave,Lancashire County Council,Attribution-ShareAlike License,https://finds.org.uk/images/dboughton/SCLancashirePalstave1a.JPG,https://finds.org.uk/images/thumbnails/105739.jpg
135620,Socketed Axehead,Bronze Age,Bronze Age,BRONZE AGE,,,"Late Bronze Age bronze socketed axe fragment, c. 1150-800BC The axehead is represented by the blade end fragment with a surviving length of 28.8mm and weighing 40.2g. The axehead has broken across the base of the socket, which has a length of 21.8mm and a width of 4.4mm. The axehead has a width of 33.9mm and a thickness of 10.55mm at the break. The sides are rounded across their width, and are divergent towards the blade tips (with a surviving blade width of 42.10mm), producing a moderately expanded blade. The blade edge is eroded and is gently curved. Both faces are plain for the surviving fragment. The surface has a pale to mid green patina. Socketed axes date from the beginning of the Late Bronze Age, in the Wilburton metalworking industry, corresponding to Needham's (1996) Period 6 (c.1,150 - 950 BC), however most axes recovered tend to date to the Ewart Park Metalworking Industry (Needham's ibid. Period 7), c. 950 - 750BC.",,3,Copper alloy,,Returned to finder,Metal detector,,,,,40.2,,,10.55,28.8,1,Sian Williams,Sian Williams,Wales,the Vale of Glamorgan,the Vale of Glamorgan,Wenvoe,ST1172,From a paper map,51.439977,-3.28188,NMGW-A5E573,,2006181.jpg,Bronze Age socketed axe,The Portable Antiquities Scheme,Attribution-ShareAlike License,https://finds.org.uk/images/mknight21/2006181.jpg,https://finds.org.uk/images/thumbnails/629310.jpg
135647,Rapier,Bronze Age,Bronze Age,BRONZE AGE,-1300,-1000,"An incomplete cast copper alloy rapier, dating from the Taunton phase of the Middle Bronze Age, between 1300 – 1000 BC (length: 120mm; width at shoulder: 45mm; thickness at mid blade: 5.5mm; weight: 76.6g).  The artefact can probably be classified as a Trump Group II: Thetford Class rapier (see Trump, B, A, V, 1962, ‘The Origin and development of British Middle Bronze Age Rapiers’ in ‘Proceedings of the Prehistoric Society’, pages 80 – 102.

Only part of the butt, shoulder and blade remain.  In plan, the artefact is an inverted and elongated sub-triangle with a convex side-section.  The sides curve inwards below the shoulder/ butt to form the incomplete tapering blade (width at broken end of blade: 19mm).  At the shoulder/ butt of the rapier, there are two probably deliberate notches instead of rivet holes in opposing corners to the left and right, with an approximate diameter of 11mm, and a slightly incomplete straight edge above and between the rivet holes, forming a trapezoidal appearance at the top of the artefact.  A worn but prominent midrib is evident on both sides of the rapier commences from the butt, with an additional rib to either side which follows the curve of the each shoulder.  All three ribs continue to the break half way down the blade.  The blade edge is slightly incomplete in all areas due to corrosion and old breaks.  Overall, the artefact is in a worn but fair condition with a slightly pitted surface and little of the original green/ brown patina remaining.

Similar examples are illustrated in Trump’s paper (see details above), particularly on page 85, figs 10 (found at the River Ouse, Thetford) & 11 (found at the River Shannon), which are both of the Group II Thetford Class.  On page 87, Trump states that the distinguishing feature of this class is that instead of rivet holes, the rapiers have punched (probably) penannular and deliberate notches at the corners of the butt, as well as the strongly moulded blade with an arris.  Although no moulds of this rapier have ever been found before 1962, they have a wide distribution with a prominent number found in the Fens (where they seem to have generated from in England) as well as others from around England, but a large number have been found in Ireland and Scotland.

Another example of the Thetford Class is illustrated in Moore, C, N & Rowlands, M, 1972, ‘Bronze Age Metalwork in Salisbury Museum’, page 60 & plate XIII, ref no 69, from Pen pits, probably in Penselwood, Somerset.",,4,Copper alloy,,Returned to finder,Metal detector,2006-04-25T23:00:00Z,,,,76.6,,,5.5,120,1,Caroline Johnson,Caroline Johnson,West Midlands,Staffordshire,Lichfield,Alrewas and Fradley,SK1514,From a paper map,52.723443,-1.779349,WMID-A78747,,WMID-A78747.JPG,Bronze Age rapier (front and back),Birmingham Museums Trust,Attribution-ShareAlike License,https://finds.org.uk/images/cjohnson/WMID-A78747.JPG,https://finds.org.uk/images/thumbnails/106226.jpg
135676,Dirk,Bronze Age,Bronze Age,BRONZE AGE,-1500,-1150,"An incomplete cast copper alloy dirk (in three pieces), dating to the Middle Bronze Age, between 1500 – 1150 BC (approximate length: 161mm; width at shoulder: 37mm; thickness at mid blade: 5.5mm; overall weight: 75.2g).

The first part of the artefact is the incomplete butt and shoulder (length: 62.5mm; width: see above; thickness of shoulder: 5mm; weight: 40.6g).  The butt has a flat-sectioned rounded top with the remains of two incomplete rivet holes in opposing corners to the left and right, with an approximate diameter of 8mm (both rivets are missing).  The butt is also broken (an old break) and incomplete below the rivet holes, but the sides of the shoulder below curve inwards to form the start of a tapering blade.  This first part of the artefact, however, is broken (an old break) approximately 27mm below where the shoulder of the dirk begins to taper inwards.

The second part of the dirk (length: 61mm; width: 16.5mm; thickness at mid blade: see above; weight: 23.7g) immediately and precisely follows on from the break to the butt and shoulders with a fragment of the convex-sectioned mid blade, which still tapers inwards.  The blade edge to either side is worn and incomplete.

The third and final part of the artefact (length: 43mm; width: 12.5mm; thickness: 5.5mm; weight: 10.9g) continues approximately from where the mid blade fragment of the preceding part broke.  This third piece is also a fragment of the convex-sectioned blade, which is just slightly tapering, possibly indicating that this bottom fragment was broken or corroded just above the tip.

Down the central length of the top two sections, the dirk has a flat mid rib, which commences at the shoulder of the artefact and continues to follow the length of the blade approximately 4mm from the blade edge, which tapers downwards from this point.  Overall, the dirk is in a worn but fair condition with many areas of the original brown patina remaining, although there are also areas of corrosion, on one side of the artefact in particular.

A similar dirk is illustrated in Savory, H, N, 1980, ‘Guide Catalogue of the Bronze Age Collections’ in the National Museum of Wales, pages 113 & 176, fig 28, ref no 244, found at Newchurch, North Wales.

Another example is illustrated in Watson, P, J, 1993, ‘Catalogue of British and European Prehistoric Metalwork in Birmingham City Museums’, page 10, ref no 83, found in Kent at the Isle of Thanet.",,4,Copper alloy,,Returned to finder,Metal detector,2006-04-25T23:00:00Z,,,,75.2,,,5.5,161,1,Caroline Johnson,Caroline Johnson,West Midlands,Staffordshire,Lichfield,Wigginton and Hopwas,SK1703,From a paper map,52.62449916,-1.75030075,WMID-A934D4,,WMID-A934D4.jpg,Bronze Age dirk (front and back),Birmingham Museums Trust,Attribution-ShareAlike License,https://finds.org.uk/images/cjohnson/WMID-A934D4.jpg,https://finds.org.uk/images/thumbnails/106262.jpg
136425,Unidentified Object,Bronze Age,Bronze Age,IRON AGE,1200,50,"
Unidentified copper-alloy object, age unknown - possible Iron Age/Bronze Age. Crudely cast, broken or damaged, open work, trefoil shaped artefact of uncertain function, consisting of three roughly circular loops of various relative sizes and with attractive dark green patina. Damaged in places - mainly top and bottom where it is possible a further extension may have come from - now broken off. Function unknown but it has similarities to a harness terret.
",,4,Copper alloy,,Returned to finder,Metal detector,2006-03-26T00:00:00Z,,,,9.4,,,8,28,1,Geoff Burr,Geoff Burr,South East,Surrey,Tandridge,Chelsham and Farleigh,TQ3757,From a paper map,51.29565376,-0.03643243,KENT-8FAE08,,DSCN2720.JPG,Kent-8FAE08 Uncertain period Uncertain object class Uncertain object type Back view,The Portable Antiquities Scheme,Attribution-ShareAlike License,https://finds.org.uk/images/gburr/DSCN2720.JPG,https://finds.org.uk/images/thumbnails/107242.jpg
136463,Socketed Axehead,Bronze Age,Bronze Age,,-900,-700,A fragment of the upper part of a socketed axe of Late Bronze Age date. The fragment comprises the corner of the socket and part of the wall.,Brought to the PAS Conservation day at Aylesbury Museum,4,Copper alloy,,Returned to finder,Metal detector,2005-12-01T00:00:00Z,,,,12.76,,,,24,1,David W Williams,David W Williams,Eastern,Cambridgeshire,South Cambridgeshire,Great and Little Chishill,TL4139,From a paper map,52.031491,0.053957,SUR-92C012,,05.990b.jpg,Late Bronze Age socketed axe fragment (inside),Surrey County Council,Attribution-ShareAlike License,https://finds.org.uk/images/dwilliams/05.990b.jpg,https://finds.org.uk/images/thumbnails/107018.jpg
136469,Sword,Bronze Age,Bronze Age,BRONZE AGE,-1200,-900,"Probable late Bronze Age 1200-900BC Copper alloy, cast, broken, curved rhomboidal shaped, probable implement fragment with wedge shaped cross-section, from sword or axe blade. Attractive green surface patina but some chipping around the edges.",,4,Copper alloy,,Returned to finder,Metal detector,2006-04-01T23:00:00Z,,,,16,,,6,30,1,Geoff Burr,Geoff Burr,South East,Surrey,Tandridge,Limpsfield,TQ3855,GPS (from the finder),51.27743962,-0.02287092,KENT-932534,,DSCN2727.JPG,Kent-932534 Bronze Age Implement Axe/sword fragment side/cross section view,The Portable Antiquities Scheme,Attribution-ShareAlike License,https://finds.org.uk/images/gburr/DSCN2727.JPG,https://finds.org.uk/images/thumbnails/107248.jpg
136643,Unidentified Object,Bronze Age,Bronze Age,,-2150,-800,"A small worn cast copper-alloy fragment, the dark green patina of which suggests a possible Bronze Age date. The fragment is roughly triangular in shape, with an L-shaped cross-section, expanding to a sub-triangular section.  It is curved internally and has polished, curved edges.  Its cross-section is not immediately suggestive of a Bronze Age object type; it narrows considerably over its relatively small width.",Other fragments of such antiquity have been found in this parish and recorded on this database.,4,Copper alloy,,Returned to finder,Metal detector,2005-08-26T23:00:00Z,,,,3.3,,,,15.5,1,Rob Webley,Rob Webley,South East,Hampshire,Test Valley,Kings Somborne,SU3631,From a paper map,51.077201,-1.487495,HAMP-E20986,,HAMP-E20986BAfragment.jpg,Unidentified (possibly) Bronze Age fragment,Winchester Museum Service,Attribution-ShareAlike License,https://finds.org.uk/images/rwebley/HAMP-E20986BAfragment.jpg,https://finds.org.uk/images/thumbnails/107370.jpg
136710,Vessel,Bronze Age,Bronze Age,IRON AGE,-1150,-300,"Twenty fragments of a handmade vessel or vessels. The sherds are body fragments. The fabric of each sherd tempered with frequent medium and small sized shell inclusions. The core of the sherds are either a dark or mid grey colour, the interiors are dark brown/grey and mid brown colour and the exteriors are either a mid brown, dark grey or orange. The sherds weigh, 465g.






The sherds probably date to the late Bronze Age to early Iron Age period.",,4,,,Returned to finder,Chance find during metal detecting,2001-01-01T00:00:00Z,,,,465,,,,,20,Angie Bolton,Angie Bolton,West Midlands,Warwickshire,Stratford-on-Avon,Brailes,SP3141,From a paper map,52.066511,-1.549192,WAW-FECB55,,,,,,,https://bronze-age-index.micropasts.org/img.png
136754,Sword,Bronze Age,Bronze Age,,-900,-700,"Possible fragment of Late Bronze Age sword of the Carps Tongue type.

In section this fragment has a prominent mid-rib 5.4mm thick and c.10mm wide. One side of this is missing (probably recent damage). On the other side the blade extends c.11mm, thickening after it narrows either side of the mid-rib, then thinning towards the blade edge which is missing its bevelled edge, also due to recent damage.

The metal is dark green in colour and has a rough feel. The fragment measures 26.7mm wide (probably originally c.38-40mm wide), is 20.1mm in length and max5.4mm thick. It weighs 7.01g.

Carps Tongue swrods date from the 9th to 8th century BC.",,4,Copper alloy,,Returned to finder,Metal detector,2006-05-31T23:00:00Z,,,,7.01,,,5.4,20.1,1,Katie Hinds,Katie Hinds,South East,Hampshire,New Forest,Damerham,SU1015,Centred on village (which isn't a parish),50.934363,-1.859065,WILT-26B5B1,,AV0706unid.jpg,Possible Late Bronze Age Carps Tongue sword fragment,Salisbury and South Wiltshire Museum,Attribution-ShareAlike License,https://finds.org.uk/images/khinds/AV0706unid.jpg,https://finds.org.uk/images/thumbnails/107276.jpg
136919,Socketed Axehead,Bronze Age,Bronze Age,,-900,-700,The blade of a socketed axe of Late Bronze Age date. The hollow is asymmetrically cast and one long side has a very thin wall. There are nicks in the blade edge.,,4,Copper alloy,,Returned to finder,Metal detector,2006-01-01T00:00:00Z,,,,,,,16,42,1,David W Williams,David W Williams,South East,Kent,,GILLINGHAM,TQ7764,From a paper map,51.347516,0.540213,SUR-4C7C85,,05.997b.jpg,Late Bronze Age socketed axe blade,Surrey County Council,Attribution-ShareAlike License,https://finds.org.uk/images/dwilliams/05.997b.jpg,https://finds.org.uk/images/thumbnails/107155.jpg
137012,Socketed Axehead,Bronze Age,Bronze Age,,-1000,-800,Fragment of a probable copper alloy socketed axe.  Only about one third of the object remains.  The socket end has an outturned lip.  The sides of the object are very worn and slightly convex.  The corners are rounded and worn.  The sides taper to a tip or cutting edge which again is very worn and damaged.  Internally there are incomplete three ribs or ridges.  The object has the feel and patination of a Late Bronze Age socketd axe that has been miscast.,,4,Copper alloy,,Returned to finder,Metal detector,,,,,,,,21,61,1,Adam Daubney,Adam Daubney,East Midlands,Lincolnshire,North Kesteven,Newton and Haceby,TF0536,From a paper map,52.911178,-0.440055,LIN-61F867,,LIN4472.JPG,Unidentified copper alloy object,The Portable Antiquities Scheme,Attribution-ShareAlike License,https://finds.org.uk/images/adaubney/LIN4472.JPG,https://finds.org.uk/images/thumbnails/107179.jpg
137045,Spear,Bronze Age,Bronze Age,BRONZE AGE,1500,1200,"A copper-alloy mid Bronze Age socketed and looped spearhead. The spearhead has a leaf shaped blade and the loops on the socket which are a characteristic feature of native British spearheads. These loops are located 20.5 mm from the beginning of the blade, distinguishing the spearhead from late Bronze Age examples which tend to have the loops incorporated into the base of the blade. The spearhead is in relatively poor condition, missing its tip and the end of the socket, along with wear to the edges of the blade and the socket itself. It was found in two pieces by the finder who has reattached them. The diameter of the socket at its (broken) opening is 14 mm. The artefact measures 98.1 mm in length. The blade tapers from 22.3 mm to 8.3 mm at its point. 
 This weapon dates from circa 1500 to 1200 BC. Similar examples are illustrated in Cheetham (1977, 47; 33-34).",,4,Copper alloy,,Returned to finder,Metal detector,2006-01-01T00:00:00Z,,,,36.6,,,14.6,98.1,1,Tom Brindle,Tom Brindle,East Midlands,Northamptonshire,South Northamptonshire,Gayton,SP7053,From a paper map,52.170832,-0.977876,NARC-673FE3,,NARC-673FE3spearhead.jpg,Middle Bronze Age copper-alloy socketed and looped spear head,Northamptonshire County Council,Attribution-ShareAlike License,https://finds.org.uk/images/tbrindle/NARC-673FE3spearhead.jpg,https://finds.org.uk/images/thumbnails/108052.jpg
137216,Arrowhead,Bronze Age,Bronze Age,BRONZE AGE,-2150,-800,"An incomplete cast copper alloy barbed and tanged arrowhead, dating to the Bronze Age, between 2150 - 800 BC (length: 42mm; width at barbs: 28mm; thickness: 2mm; weight: 7.67g).


The haft end of a flat arrowhead with bevelled blade edges to the left and right on the outside of the barbs, which is also visible on both sides of the artefact.  The barbs are both broken but have a surviving length of 5mm (measured at the longest surviving barb), a width of 7mm with a thickness of 2mm.  The outside blade edges of the arrowhead slant inwards to taper towards the blade tip, which is no longer present as approximately 20mm of the artefact is now missing.  On one side of the arrowhead, the notches between the tang and the barbs are facetted with a recession of 6mm.  The slightly incomplete (due to corrosion) sub-rectangular and flat tang, which tapers to a thin rounded point at the tip is 19mm long, 9.5mm wide and 2mm thick, with the outside edges down the length of the tang also slightly bevelled.  The arrowhead is in a slightly worn but good condition with a light brown patina, although there are numerous tiny scratches on both sides, which appear to have been done recently, possibly due to cleaning.


An identical example has already been recorded on the Portable Antiquities Scheme database by Dr Helen Geake (SF6680), and was found by metal detecting in Bradfield Combust with Stanningfield in Suffolk. Dr. Geake states that the Suffolk example also has the notches between the tang and the barbs on one side only, which suggests that that the artefact 'may be cast rather than created as a secondary process.  If this is the case, the object must have been manufactured as an arrowhead rather than being made as a secondary process from a fragment of another artefact; this makes it extremely rare'.  Dr. Geake also states that 'tanged (usually with barbs) copper-alloy arrowheads are known from the late bronze Age in Britain and western Europe, though they are rare'.  However, the Suffolk example, according to Dr. Geake, is more in common wit early Bronze Age forms and may be of this date, which at the time of writing the Suffolk record, would make it the only Early Bronze Age example known from Britain, therefore making this example also incredibly rare.


Other examples are also illustrated in Watson, P, J, 1993, 'Catalogue of British and European Prehistoric metalwork in Birmingham City Museums', page 11, ref no 90, found in Britain but with no provenance, as well as page 26, ref nos 328 (found at the Swiss Lakes; no provenance); 329 (found at Lake Neuchatel) and 330 (found at the Swiss Lakes: no provenance).",,3,Copper alloy,,Returned to finder,Metal detector,2006-02-15T00:00:00Z,,,,7.67,,,2,42,1,Caroline Johnson,Caroline Johnson,West Midlands,Warwickshire,Rugby,Easenhall,SP4579,From a paper map,52.407163,-1.33993,WMID-CE6A76,,WMID-CE6A76.JPG,Bronze Age arrowhead (front and back),Birmingham Museums Trust,Attribution-ShareAlike License,https://finds.org.uk/images/cjohnson/WMID-CE6A76.JPG,https://finds.org.uk/images/thumbnails/108311.jpg
137603,Gouge,Bronze Age,Bronze Age,,-1150,-800,"Late Bronze age socketed gouge, 66.5mm long and 14mm in diameter. The object is in fair condition with a brown patina and weighs 28.41 grams. The object is circular at one end and for three quarters of its length it tapers gradually, becoming crescentic in section with a curved edge. The section is formed of two distinct ridges which run along its length before converging and disappearing into the now circular body. The circular end of the object is hollow, forming a socket with a wall 5mm thick, whilst the rest is solid. There is a deep crescent shaped area missing from the socket, which appears to have rendered it useless.",,4,Copper alloy,,Returned to finder,Metal detector,2006-06-21T23:00:00Z,,,,28.41,,14,,66.5,1,Wendy Scott,Wendy Scott,East Midlands,Leicestershire,Harborough,King's Norton,,,,,LEIC-4AC3D3,,4AC3D3.JPG,Bronze age copepr alloy socketed gouge,The Portable Antiquities Scheme,Attribution-ShareAlike License,https://finds.org.uk/images/wscott/4AC3D3.JPG,https://finds.org.uk/images/thumbnails/108693.jpg
137663,Knife,Bronze Age,Bronze Age,BRONZE AGE,-1500,-700,A socketed knife of mid-late Bronze Age date. The blade has a central rounded ridge and the areas to either side of this are slightly concave. The blade edges are both still sharp. The incomplete tang is 13.5mm wide and tapers in side view. Near the tang is a break repaired with glue by the finder,,4,Copper alloy,,Returned to finder,Metal detector,1995-01-01T00:00:00Z,,,,30.39,,,6,126,1,David W Williams,David W Williams,South East,Hampshire,Winchester,Chilcomb,SU5227,From a paper map,51.040011,-1.259693,SUR-4E9DA7,,05.1028.jpg,Bronze Age tanged knife,Surrey County Council,Attribution-ShareAlike License,https://finds.org.uk/images/dwilliams/05.1028.jpg,https://finds.org.uk/images/thumbnails/108382.jpg
137882,Bead,Bronze Age,Bronze Age,ROMAN,-1500,410,"A cast copper alloy bead. The bead is circular in plan, and is rectangular with rounded edges in profile. The central hole is 9.02mm diameter and is slightly irregular. One side of the bead is slightly more narrow then the other; there is a 0.16mm difference. This may be due to casting rather than wear. The surface of the bead has small areas of corrosion, otherwise it has a mid-dark green patina. The bead measures 16.76mm diameter and 10.98mm thick. It weighs 8.97g.

The bead could date from the Bronze Age to possibly the Roman period.",,4,Copper alloy,,Returned to finder,Metal detector,2006-04-24T23:00:00Z,2006-05-24T23:00:00Z,,,8.97,,16.76,10.98,,1,Angie Bolton,Angie Bolton,West Midlands,Worcestershire,Wychavon,Pershore,SO9447,From a paper map,52.121281,-2.089049,WAW-63B0B4,,WAW-63B0B4.jpg,"Bronze Age to Roman bead, possibly (plan and profile).",Birmingham Museums Trust,Attribution-ShareAlike License,https://finds.org.uk/images/abolton/WAW-63B0B4.jpg,https://finds.org.uk/images/thumbnails/109017.jpg
138082,Flat Axehead,Bronze Age,Bronze Age,BRONZE AGE,-2200,-2050,"Early Bronze Age bronze flat axe of Type Migdale (following Schmidt and Burgess 1981) or Class 3D, Type Barton Stacey (following Needham et al. forthcoming), and dating to the Brithdir assemblage (c. 2200/2150 - 2050 BC) during Needham's (1996, pp 127 - 130) Period 2, c. 2,300 - 2,050BC.



The flat axe is complete and has an overall length of 150.4mm and weighs 503.9g. The butt is square with a width of 24mm and is tapered to a thickness of 3mm. The sides are divergent and are straight for some 50mm before they become concave to the expanded blade. The sides are moderately flat across their thickness, but appear to have been hammered towards the centre. The axe is thickest near its centre at 11.5mm. The blade is wide at 88.69mm with only a slightly curved blade edge. The blade facet begins 10mm from the current (eroded) blade edge. Both faces are gently convex and no decoration is evident. One face has a prominent casting flaw, probably caused by an air bubble (8mm diameter, 3.4mm deep) within a hollowed area. The axe has a green brown patina with peripheral areas of surface loss (light to mid green colour). One face is currently suffering from active bronze corrosion.



Note - Peter Reavill - 18/5/21.



This axe appears in Stuart Needham 2017: The Classification of Chalcolithic and Early Bronze Age Copper and Bronze Axe-head from Souther Britain.as his Cat No: 32","Aquired by Roger Mcilroy who reported the find to Swansea Museum. More than 30 Migdale flat axes have been recorded from Wales, with a concentration in south-east Wales (Savory 1980, pp 43) . The discovery of a hoard containing two similar fragmentary Migdale flat axes was recovered from nearby Oxwich Bay (Gwilt & Macdonald) . This example can also be paralleled in Wales with examples recovered from St Georges-super-Ely, Vale of Glamorgan (Savory 1980, pp 43. No. 110) and Pontardulais, Swansea (ibid. No. 112).



Another Class 3D, Barton Stacey type axe was found at Bala, Gwynedd (Green 1985, 275, Pl. 1), currently held at National Museum Wales (AC-NMW 79.49H).",3,Copper alloy,,Acquired by a museum - not a Treasure case,Metal detector,,,,,503.9,,,3,150.4,1,Sian Williams,Sian Williams,Wales,Swansea,Swansea,Pennard,SS5786,,51.55470943,-4.06404546,NMGW-89E573,,2006.21.JPG,Flat Axe Migdale,The Portable Antiquities Scheme,Attribution-ShareAlike License,https://finds.org.uk/images/sianw/2006.21.JPG,https://finds.org.uk/images/thumbnails/109087.jpg
138367,Socketed Axehead,Bronze Age,Bronze Age,BRONZE AGE,-1000,-800,"Late Bronze Age bronze socketed axe fragment, c. 1,150 - 750BC This is a small fragment from the side of a socketed axe of uncertain type and has a maximum surviving length of 30.53mm and weighs 20.2g. The side has a loop (24.27mm long 7.41mm wide and 9.78mm deep). The loop is irregular and springs from immediately beneath (5.3mm) the rim and there is no evidence of a mouth moulding. The casting seam is evident above the loop. The edges of the axe fragment are turning inwards, probably to the faces, and have a maximum width of 27.1mm. The fragment is distorted possibly from heat (melting) or possibly from being miscast.","Socketed axes date from the beginning of the Late Bronze Age, in the Wilburton metalworking industry, corresponding to Needham's (1996) Period 6 (c.1,150 - 950 BC), however most axes recovered tend to date to the Ewart Park Metalworking Industry (Needham's ibid. Period 7), c. 950 - 750BC.",3,Copper alloy,,Returned to finder,Metal detector,,,,,20.2,,,,30.53,1,Sian Williams,Sian Williams,Wales,Rhondda Cynon Taf,Rhondda Cynon Taf,Llanharry,ST0179,From a paper map,51.501237,-3.427673,NMGW-F26A64,,2006261.jpg,Bronze Age socketed axe,The Portable Antiquities Scheme,Attribution-ShareAlike License,https://finds.org.uk/images/mknight21/2006261.jpg,https://finds.org.uk/images/thumbnails/629324.jpg
138377,Axe,Bronze Age,Bronze Age,BRONZE AGE,,,"Middle or Late Bronze Age bronze flanged axe or palstave fragment, c. 1,450 - 750BC The axe is represented by the butt only, with a surviving length of 37.69mm and weighs 30.5g. The butt is rounded, but may be eroded and has a width of 22.71mm. The sides are straight and fairly parallel with a maximum width at the break of 24.64mm. The casting seams are prominent on both sides. The flanges begin before the butt and rise to a maximum surviving height of 15.00mm. The septum is flat and tapers to the butt, with a thickness at the break of 7.1mm. Air bubbles are evident in the bronze at the break and may have caused a weakness, resulting in the fracture. The fragment has poor surface preservation, but where the surface survives it has a black patina, elsewhere the fragment is pale to mid green.",,3,Copper alloy,,Returned to finder,Metal detector,,,,,30.5,,,7.1,37.69,1,Sian Williams,Sian Williams,Wales,the Vale of Glamorgan,the Vale of Glamorgan,Penllyn,ST0179,From a paper map,51.501237,-3.427673,NMGW-F2F5E1,,2006262.jpg,Bronze Age flanged axe,The Portable Antiquities Scheme,Attribution-ShareAlike License,https://finds.org.uk/images/mknight21/2006262.jpg,https://finds.org.uk/images/thumbnails/629326.jpg
