PASID,objectType,broadperiod,periodFromName,periodToName,fromdate,todate,description,notes,workflow,materialTerm,secondaryMaterialTerm,subsequentActionTerm,discoveryContext,datefound1,datefound2,TID,rallyName,weight,height,diameter,thickness,length,quantity,identifier,recorder,regionName,county,district,parish,fourFigure,gridSource,fourFigureLat,fourFigureLon,objectID,knownas,filename,imageLabel,imageCopyrightHolder,imageLicense,imageURL,thumbnail
54106,Flat Axehead,Bronze Age,Bronze Age,,-1700,-1400,"Early Bronze Age flat axehead.  The axe has an expanded blade with a crescentic cutting edge.  The tapering shaft sides are rounded, and the object is broken before the butt.  The blade width is 93mm, and the broken butt end measures 30mm in width.
   
   Similar examples have been found at Scunthorpe, South Kyme and from the Witham at Lincoln (Davey 1973, fig.2).",,3,Copper alloy,,Returned to finder,Metal detector,2003-09-30T23:00:00Z,,,,,,,9,93,1,Adam Daubney,,East Midlands,Lincolnshire,West Lindsey,Nettleham,SK9975,From a paper map,53.262771,-0.517248,LIN-12E603,,LIN737B.jpg,Side of flat axe,The Portable Antiquities Scheme,Attribution-ShareAlike License,https://finds.org.uk/images/adaubney/LIN737B.jpg,https://finds.org.uk/images/thumbnails/11665.jpg
54140,Spear,Bronze Age,Bronze Age,BRONZE AGE,-1400,-900,Tip fragment of a copper alloy socketed spearhead.  The spearhead is hollow in the centre.,,3,Copper alloy,,Returned to finder,Metal detector,1998-01-01T00:00:00Z,,,,,,,6,47,1,Adam Daubney,,East Midlands,Lincolnshire,North Kesteven,Ewerby and Evedon,TF1049,From a paper map,53.026991,-0.361323,LIN-24C716,,LIN825C.JPG,Bronze age speartip,The Portable Antiquities Scheme,Attribution-ShareAlike License,https://finds.org.uk/images/adaubney/LIN825C.JPG,https://finds.org.uk/images/thumbnails/11682.jpg
54956,Rapier,Bronze Age,Bronze Age,,,,"A possible fragment of a copper alloy Bronze Age rapier. The object starts at a width of 21 mm and narrows to a width of 19 mm wide and so would presumably have come from a part of the blade which was fairly close to the stabbing end. The fragment has one flat surface which tapers to an edge on either side, making the item lonzenge shaped in section.",,3,Copper alloy,,Returned to finder,Metal detector,2003-08-31T23:00:00Z,,,,12.4,,,6,25,1,Tom Brindle,,South West,Cornwall,Cornwall,,SX0150,From finder,50.316269,-4.796581,NARC-3B75B6,,NARC-3B75B6 - blade.jpg,Blade fragment,The Portable Antiquities Scheme,Attribution-ShareAlike License,https://finds.org.uk/images/tbrindle/NARC-3B75B6 - blade.jpg,https://finds.org.uk/images/thumbnails/13444.jpg
54959,Rapier,Bronze Age,Bronze Age,,-2150,-800,"A possible fragment of a copper alloy Bronze Age rapier. The object starts at a width of 17 mm and narrows to a width of 16 mm wide and so would presumably have come from a part of the blade which was fairly close to the stabbing end. The fragment has one flat surface which tapers to an edge on either side, making the item lozenge shaped in section.",,3,Copper alloy,,Returned to finder,Metal detector,2003-08-31T23:00:00Z,,,,7.8,,,5.4,18,1,Tom Brindle,,South West,Cornwall,Cornwall,,SX0042,From finder,50.24407,-4.806377,NARC-3BAE08,,NARC-3BAE08 - blade fragment.jpg,Blade fragment,The Portable Antiquities Scheme,Attribution-ShareAlike License,https://finds.org.uk/images/tbrindle/NARC-3BAE08 - blade fragment.jpg,https://finds.org.uk/images/thumbnails/13445.jpg
55099,Spear,Bronze Age,Bronze Age,,-1500,-1150,"Incomplete spearhead of Greenwell and Brewis’s Rapier type, Class IVa, broken at the top of the loops and about a third of the way along the blade.  The socket is highly accentuated in profile and is quite angular in section, reaching a point.  The wings are very flat in comparison.  Surface is heavily pitted and the blade edges are badly damaged.  Length 52mm",,3,Copper alloy,,Returned to finder,Metal detector,2003-08-31T23:00:00Z,,,,,,,,52,1,Katie Hinds,,South West,Swindon,Swindon,Wanborough,SU2085,From a paper map,51.563526,-1.71287,WILT-9145D6,,ebbage spearhead.jpg,"MBA spearhead fragment, rapier type",The Portable Antiquities Scheme,Attribution-ShareAlike License,https://finds.org.uk/images/khinds/ebbage spearhead.jpg,https://finds.org.uk/images/thumbnails/13531.jpg
55241,Flanged Axehead,Bronze Age,Bronze Age,BRONZE AGE,-1700,-1500,"An Arreton type bronze flanged axe head; the surfaces of the axe are very corroded but the object is whole. The body of the axe is narrow, measuring a maximum of 30.27mm in width. The body of the axe is marginally flanged on both its upper and lower surface. The blade, measuring 50.56mm in width, expands from the body and is crescentic in shape. The cutting edge is damaged.",,3,,,Returned to finder,Metal detector,2003-01-01T00:00:00Z,,,,196.5,,,13.5,108.96,1,Philippa Walton,,North East,Northumberland,Northumberland,Haydon,NY8565,From a paper map,54.979376,-2.235895,NCL-B54DB4,,,,,,,https://bronze-age-index.micropasts.org/img.png
55285,Socketed Axehead,Bronze Age,Bronze Age,,-1000,-800,"A late Bronze Age socketed axe fragment. Only the lower blade is intact. It is 30mm long, 28mm wide at the broken edge, and 40mm wide at the cutting edge. The blade is expanded and there are horizontal scratches and striations indicating that the blade has been re-sharpened. The blade edge is mostly intact,  although there are corrosion chips on it. The axe has a dark patina. 
 

    
    Recorded at the Hidden Treasures roadshow in Market Harborough.",,3,,,Returned to finder,Metal detector,,,,,,,,,30,2,Wendy Scott,,East Midlands,Leicestershire,Harborough,Kibworth Beauchamp,SP6893,Centred on village (which isn't a parish),52.530634,-0.999028,LEIC-B80AF1,,B80AF1.jpg,B80AF1.jpg,Leicestershire County Council,Attribution-ShareAlike License,https://finds.org.uk/images/wscott/B80AF1.jpg,https://finds.org.uk/images/thumbnails/20854.jpg
55709,Socketed Axehead,Bronze Age,Bronze Age,BRONZE AGE,-1100,-950,"
Complete, but damaged Late Bronze Age plain socketed axe-head. The axe is comparatively long and slender in form. The mouth is somewhat circular, but the socket profile is sub-square and the axe has a sub-rectangular body section. The collar is simple and flared with no mouldings. The mouth-edge surface no longer survives, but the axe was likely to have been cast using a two-runner casting technique. The loop (now broken) is slight and of oval-section, springing from the underside of the collar, and gently arcs back to the side. The sides are straight or slightly concave before they recurve to the blade end. The casting seams are clear on both sides and have been neatly finished, probably by abrasion. The blade end has been damaged, but would have been expanded and curved. Both faces have clear hammered-marks on the lower third of the axe. Sharpening striations running along the blade edge are visible on both faces. One face has many striations running along the length of the axe, but it is unclear if these are deliberate or from antiquity. The axe is in comparatively good condition with a dark green patina, but with areas of damage at the mouth and blade. The top of the axe has a patchy black coating or deposit, possibly tenorite.
","The axe is likely to be an early socketed axe, probably of Wilburton type and metalworking tradition, and dating to c. 1100 - 950BC. Mineralised wood deposits were removed from the socket and retained at NMGW.",3,Copper alloy,,Returned to finder,Metal detector,2002-01-01T00:00:00Z,,,,199.5,,,30.3,109.6,1,Mark Lodwick,,Wales,Monmouthshire,Monmouthshire,Tintern,SO5200,From finder,51.696683,-2.695892,NMGW-388961,,DSCN1850.JPG,Axe (mouth),The Portable Antiquities Scheme,Attribution-ShareAlike License,https://finds.org.uk/images/mlodwick/DSCN1850.JPG,https://finds.org.uk/images/thumbnails/14127.jpg
55929,Socketed Axehead,Bronze Age,Bronze Age,BRONZE AGE,-1020,-800,"Late Bronze Age socketed axe of Ewart Park metalworking tradition (c. 1000-800 BC). The axe is of South Wales (Stogursey) Type and is typical of Ewart Park axe heads found in south east Wales. The axe is comparatively short and squat. The socket is sub-rectangular, within an irregular mouth, clearly showing remnants of all four casting runners. The loop is of lozenge section and begins immediately beneath the simple angled collar moulding. The sides curve gently to a slightly expanded blade, producing a curved blade edge. The casting seams shows signs of finishing, probably by hammering, although they seem unfinished near the top of the axe on the unlooped side. Both faces are decorated with three parallel ribs, which appear high and crisp. The sides of the face have a suggestion of enhancing, possibly to resemble ribs. The blade on the better preserved face shows evidence of hammering and sharpening striations near the blade edge. The blade edge has been lost through damage.","South Wales axes and variants are prolific in south east Wales with over 120 examples now known as single finds and in hoards. Examples of both complete and damaged socketed axes in hoards within the National Collection of Wales include St.Mellons, Cardiff (Stanton 1984), Llantwit Major, Vale of Glamorgan (Savory 1980, no.281) and Penwyllt, Ystradgynlais, Powys (Savory 1980, no.284).



This example represents a northerly outlier to the main distribution.



South Wales socketed axes and related types belong to the Ewart Park phase of the British Late Bronze Age (Needham 1981, 32-37). Recently, this phase has been radiocarbon dated to 1020-800BC cal (Needham et al. 1997; Needham 1996).",3,Copper alloy,,Returned to finder,Metal detector,2003-09-30T23:00:00Z,,,,168.8,,,41.1,85.7,1,Mark Lodwick,,Wales,Powys,Powys,Glyn Tarell,SN9925,From a paper map,51.91434,-3.469821,NMGW-718725,,DSCN1882.JPG,Axe (looped side),The Portable Antiquities Scheme,Attribution-ShareAlike License,https://finds.org.uk/images/mlodwick/DSCN1882.JPG,https://finds.org.uk/images/thumbnails/14270.jpg
56538,Spear,Bronze Age,Bronze Age,,,,"Bronze age side looped socketed spearhead, 72mm long and 33mm wide. The object has broken in two where the loops are positioned so these have gone, but the pieces still join together. Some of the original surface is present and the tip looks blunted rather than missing.",,3,Copper alloy,,Returned to finder,Metal detector,,,,,,,,3,72,1,Wendy Scott,,East Midlands,Leicestershire,,,,,,,LEIC-48F556,,DSCN0629.JPG,48F556,The Portable Antiquities Scheme,Attribution-ShareAlike License,https://finds.org.uk/images/wscott/DSCN0629.JPG,https://finds.org.uk/images/thumbnails/16506.jpg
56632,Slag,Bronze Age,Bronze Age,IRON AGE,-1500,-800,"A collection of 11 assorted broken copper-alloy items and slag. Six of the items appear to be slag from a copper-alloy smelting process. The further five items seem to relate to a copper-alloy vessel of some type, although they do not all appear to have come from a single vessel.","These finds were found close to a polishing stone, fragments of Bronze Age axes, and a worked flint, suggesting that this was an area of fairly intensive Bronze Age activity, probably a manufacturing site.",3,Copper alloy,,Returned to finder,Metal detector,2003-09-30T23:00:00Z,,,,193,,,,,11,Tom Brindle,,East Midlands,Northamptonshire,Daventry,Flore,SP6459,From finder,52.225495,-1.064463,NARC-5DF420,,NARC-5DF420 -slag.jpg,Fragments of bronze working remains and possible vessels. ,Northamptonshire County Council,Attribution-ShareAlike License,https://finds.org.uk/images/tbrindle/NARC-5DF420 -slag.jpg,https://finds.org.uk/images/thumbnails/14847.jpg
56643,Spear,Bronze Age,Bronze Age,,-1150,-900,The extreme tip from a spear with a thick (c6mm) central rib tapering either side into the blade.,,3,Copper alloy,,Returned to finder,Metal detector,2003-01-01T00:00:00Z,,,,2.8,,,,19,1,David W Williams,,Eastern,Cambridgeshire,South Cambridgeshire,Little Abington,TL5349,From a paper map,52.118151,0.233224,SUR-5EE676,,03.332.jpg,Spear tip,The Portable Antiquities Scheme,Attribution-ShareAlike License,https://finds.org.uk/images/dwilliams/03.332.jpg,https://finds.org.uk/images/thumbnails/12116.jpg
56644,Sword,Bronze Age,Bronze Age,,,,A blade section. The blade tapers smoothly outwards from a rounded central ridge.,,3,Copper alloy,,Returned to finder,Metal detector,2003-01-01T00:00:00Z,,,,13.94,,,,26,1,David W Williams,,Eastern,Cambridgeshire,South Cambridgeshire,Little Abington,TL5349,From a paper map,52.118151,0.233224,SUR-5EFCB0,,03.333.jpg,Sword,The Portable Antiquities Scheme,Attribution-ShareAlike License,https://finds.org.uk/images/dwilliams/03.333.jpg,https://finds.org.uk/images/thumbnails/12117.jpg
56661,Palstave,Bronze Age,Bronze Age,BRONZE AGE,-1500,-800,"This item is possibly a fragment of the butt from a copper-alloy Bronze Age palstave axe. The object is convexed at one end, whilst the other end has been broken. The item tapers in thickness from 7.5mm at the broken end to 3mm at the convexed end.",,3,Copper alloy,,Returned to finder,Metal detector,2003-09-30T23:00:00Z,,,,11.1,,,7.5,27,1,Tom Brindle,,East Midlands,Northamptonshire,Daventry,Flore,SP6459,From finder,52.225495,-1.064463,NARC-5FCE05,,NARC-5FCE05 -axefragment.jpg,Fragment of Palstave Axe,Northamptonshire County Council,Attribution-ShareAlike License,https://finds.org.uk/images/tbrindle/NARC-5FCE05 -axefragment.jpg,https://finds.org.uk/images/thumbnails/14873.jpg
56663,Socketed Axehead,Bronze Age,Bronze Age,BRONZE AGE,-1500,-800,"This copper-alloy item is likely to be a fragment from a Bronze Age socketed axe. The curviture in the item suggests that it may be a fragment from where the axe widens, before actually becoming socketed. There is a ridge at one end of the fragment, perhaps reflecting where the axehead expanded to become a socket for the handle.  ",,3,Copper alloy,,Returned to finder,Metal detector,2003-09-30T23:00:00Z,,,,14.6,,,5.9,32,1,Tom Brindle,,East Midlands,Northamptonshire,Daventry,Flore,SP6459,From finder,52.225495,-1.064463,NARC-6009C3,,NARC-6009C3 socketedaxe.jpg,Socketed Axe fragment,Northamptonshire County Council,Attribution-ShareAlike License,https://finds.org.uk/images/tbrindle/NARC-6009C3 socketedaxe.jpg,https://finds.org.uk/images/thumbnails/14874.jpg
56664,Socketed Axehead,Bronze Age,Bronze Age,BRONZE AGE,-1000,-800,"A fragment of a probable late Bronze Age socketed axe. The curvature suggests that it may be a fragment from where the axe widens, before actually becoming socketed. There is a ridge at one end of the fragment, perhaps reflecting where the axehead expanded to become a socket for the handle. The fragment is very smooth on the interior surface.  ",,3,,,Returned to finder,Metal detector,2003-09-30T23:00:00Z,,,,5.2,,,3.4,16.5,1,Tom Brindle,,East Midlands,Northamptonshire,Daventry,Flore,SP6459,From finder,52.225495,-1.064463,NARC-604236,,NARC-604236 -socketedaxe.jpg,Socketed Axe fragment,Northamptonshire County Council,Attribution-ShareAlike License,https://finds.org.uk/images/tbrindle/NARC-604236 -socketedaxe.jpg,https://finds.org.uk/images/thumbnails/14875.jpg
56705,Palstave,Bronze Age,Bronze Age,,-1500,-1150,"Very worn, denuded and pitted with corrosion. Stop ridge present.",,3,Copper alloy,,Returned to finder,Metal detector,2003-11-01T00:00:00Z,,,,,,,18,128,1,Nick Herepath,,North West,Cheshire West and Chester,Cheshire West and Chester,Weaverham,SJ6174,From finder,53.261557,-2.586117,LVPL-72C756,,DSCN0536.JPG,Middle Bronze Age palstave,National Museum Liverpool,Attribution-ShareAlike License,https://finds.org.uk/images/nherepath/DSCN0536.JPG,https://finds.org.uk/images/thumbnails/14901.jpg
56724,Chisel,Bronze Age,Bronze Age,,-2500,-800,"A copper-alloy, Bronze Age tanged chisel. The chisel blade is wedge shaped, widening from 9 mm nearest the tang to 12 mm at the tip of the blade. The blade also decreases in thickness, from 4.6 mm nearest the tang to 1.2 mm at the blade's end. The item is thickest where the blade meets the tang, at 6.5 mm, and at this point it is decorated with a thin band which loops the object. The blade is 19 mm in length and the tang is 26 mm long. The tang is cone shaped and narrows to a point at the end where it would have been set within a handle. The item is 45 mm in total length.","This item was found in an area which has produced evidence of bronze working, along with some fragments of probable Bronze Age axes, a worked flint, and a linen smoother or polishing stone. It is therefore possible that the activity at this site represents a Bronze Age manufacturing process. ",3,Copper alloy,,Returned to finder,Metal detector,2003-09-30T23:00:00Z,,,,5.7,,,6.5,45,1,Tom Brindle,,East Midlands,Northamptonshire,Daventry,Flore,SP6459,From finder,52.225495,-1.064463,NARC-742185,,NARC-742185 -BAchisel.jpg,Bronze Age Chisel,Northamptonshire County Council,Attribution-ShareAlike License,https://finds.org.uk/images/tbrindle/NARC-742185 -BAchisel.jpg,https://finds.org.uk/images/thumbnails/14908.jpg
57075,Spear,Bronze Age,Bronze Age,BRONZE AGE,-1500,-1100,"Cast copper alloy tip fragment from a Bronze Age socketed spear head. The tip is lozenge shaped in section with a fairly high mid rib. The blade edges are very worn, however the fragment tapers from circa 17mm at its widest end, to circa 10mm at the other end.",,3,Copper alloy,,Returned to finder,Metal detector,2003-12-01T00:00:00Z,,,,,,,9,34,1,Adam Daubney,Adam Daubney,,,,,,,,,LIN-F2D255,,LIN1043B.JPG,LIN1043B,The Portable Antiquities Scheme,Attribution-ShareAlike License,https://finds.org.uk/images/adaubney/LIN1043B.JPG,https://finds.org.uk/images/thumbnails/15136.jpg
57293,Sword,Bronze Age,Bronze Age,,,,A bent fragment of sword blade. There is a slight taper to the edges. The central ridge tapers smoothly into the blade edges.,,3,Copper alloy,,Returned to finder,Metal detector,2002-01-01T00:00:00Z,,,,17.96,,,,27,1,David W Williams,,South East,Surrey,Guildford,Normandy,SU9352,From a paper map,51.259586,-0.668586,-SUR 838000000000000000000000000000000000000.00,,SUR-838e36dwg.tif,A bent fragment of sword blade,Suffolk County Council,Attribution-ShareAlike License,https://finds.org.uk/images/dpett/SUR-838e36dwg.tif,https://finds.org.uk/images/thumbnails/48775.jpg
57354,Bracelet,Bronze Age,Bronze Age,BRONZE AGE,-1400,-1300,"A complete copper-alloy Liss-type annular bracelet/arm-ring of Rowland's Class D2. Liss-type bracelets are characterised by the form of the incised decoration. This example has at least three, but probably more zones of geometric decoration consisting of zig-zags made up of three or four lines with dotted borders divided by wide bands of cross-hatching. There is a cord motif on the lower edge with a row of dots above it. The bracelet, which has an internal diameter of 60mm, an external diameter of 85mm and a width of 18mm has a sub-triangular section with a convex outer edge and a pointed apex inwards. The surfaces are heavily pitted and much of the decoration is missing. Signs of bronze disease.



Bracelets of this type and other mid-Bronze Age 'ornament horizon' artefacts are not common finds. These bracelets concentrate in the southern counties of Hampshire, Wiltshire, Dorset and West Sussex and examples are also known from Suffolk and Norfolk. Incised decorated bracelets form part of a North European tradition, which has led to the suggestion that the examples from southern England may be imported from northern France, although this theory has been questioned (O'Connor 1980). While some of the known bracelets come from hoards containing items such as torcs, pins, axes, palstaves and other mid-Bronze Age artefacts, no other objects were found in association with this example. Published by Sally Worrell in Hampshire Studies (2002, no.1).",,3,Copper alloy,,Returned to finder,Metal detector,,,,,,,85,,,1,Sally Worrell,,South East,Hampshire,East Hampshire,Langrish,SU7124,From a paper map,51.01100904,-0.98931961,FASW-DA4387,,FASW-DA4387b.jpg,Bronze Age bangle,The Portable Antiquities Scheme,Attribution-ShareAlike License,https://finds.org.uk/images/sworrell/FASW-DA4387b.jpg,https://finds.org.uk/images/thumbnails/20103.jpg
57892,Flat Axehead,Bronze Age,Bronze Age,BRONZE AGE,-2150,-1500,"An Early Bronze Age bronze flat axe. The axehead is in good condition. It measures 103.8mm in length, 31.03mm in width and has a maximum thickness of 12.75mm.",,3,,,Returned to finder,Metal detector,2003-11-01T00:00:00Z,,,,200,,,12.75,103.8,1,Philippa Walton,,North East,Stockton-on-Tees,Stockton-on-Tees,Stillington and Whitton,NZ3522,From finder,54.591983,-1.459867,NCL-292391,,jantynesidefinds 002.jpg,Bronze Age axehead,The Portable Antiquities Scheme,Attribution-ShareAlike License,https://finds.org.uk/images/pwalton/jantynesidefinds 002.jpg,https://finds.org.uk/images/thumbnails/16159.jpg
58009,Palstave,Bronze Age,Bronze Age,,,,"A Bronze Age axehead. The surface of the axe is smooth and not pitted. The blade is sharp, with an irregular cutting edge and is almost semi-circular in shape. The body of the axehead has a small vertical rib and rectangular depression. There is a rectangular socket to hold the handle.",,4,Copper alloy,,Returned to finder,Metal detector,2003-01-01T00:00:00Z,,,,,,,25.91,117.28,1,Philippa Walton,,East Midlands,Lincolnshire,East Lindsey,East Keal,TF3763,Centred on village (which isn't a parish),53.146533,0.046961,NCL-4026D4,,bzzaaxe.jpg,Bronze Age axehead,The Portable Antiquities Scheme,Attribution-ShareAlike License,https://finds.org.uk/images/pwalton/bzzaaxe.jpg,https://finds.org.uk/images/thumbnails/16276.jpg
58495,Unidentified Object,Bronze Age,Bronze Age,MEDIEVAL,,,"Fragment of unidentified copper alloy object, measuring max 22mm by max 17mm, with no original edges and a thickness of max 2mm. It is decorated with two parallel ribs and the surface is quite pitted. The reverse is smooth but not quite flat. Roman? Bronze Age? Medieval?",No image has been taken of this record which was made in 2004,4,Copper alloy,,Returned to finder,Metal detector,2003-09-30T23:00:00Z,,,,,,,2,22,1,Katie Hinds,,South West,Wiltshire,Wiltshire,Great Bedwyn,SU2962,From a paper map,51.35633748,-1.58491565,WILT-0FE055,,,,,,,https://bronze-age-index.micropasts.org/img.png
58498,Unidentified Object,Bronze Age,Bronze Age,ROMAN,,,"Fragment of unidentified and undatable copper alloy object, roughly triangular in shape less one point, creating two parallel sides, the longer of which is slightly curved. The fragment is pierced (2.5mm diam) just beneath the shorter parallel side. Measures max 28mm by max 17mm, with ?no original edges and less than 1mm thick. the fragment has an ancient feel to it. ?Bronze Age ?Roman, or even Medieval.",No image has been taken of this record which was made in 2004,4,Copper alloy,,Returned to finder,Metal detector,2003-09-30T23:00:00Z,,,,,,,,28,1,Katie Hinds,,South West,Wiltshire,Wiltshire,Great Bedwyn,SU2962,From a paper map,51.35633748,-1.58491565,WILT-1016A6,,,,,,,https://bronze-age-index.micropasts.org/img.png
58640,Flat Axehead,Bronze Age,Bronze Age,,-2150,-1500,An Early Bronze Age flat axe.  The axe is poor condition although a recently-made groove reveals a rich shiny copper beneath the corrosion. Only about 20% of the original surface survives and there is no remaining trace of decoration or of sharpening striations. Also missing is some of the edge profile and the blade. The geology at the findspot is probably acid sandy clay.,"Also handed in for recording were an awl of grey flint and a translucent grey/brown flake, both from the same findspot.",4,Copper alloy,,Returned to finder,Metal detector,2003-01-01T00:00:00Z,,,,,,,,100,1,David W Williams,,South East,West Sussex,Chichester,Northchapel,SU9529,From a paper map,51.052499,-0.645997,SUR-63BDC0,,,,,,,https://bronze-age-index.micropasts.org/img.png
58802,Socketed Axehead,Bronze Age,Bronze Age,,-900,-700,"Bronze socketed axe.  The axe has three ribs descending from the lower of two horizontal mouth mouldings.  Attachment loop at side.  The shaft is slightly concave, and the tip is crescent shaped.   Ewart Park Phase.",This axe was found in the early 1900's and recorded in Jan. 2004.  The identification was done from the drawings.,3,Copper alloy,,Returned to finder,Other chance find,,,,,,,,,,1,Adam Daubney,,East Midlands,Lincolnshire,West Lindsey,Bardney,TF1169,Centred on village (which isn't a parish),53.206489,-0.339509,LIN-9294F6,,LIN1166.JPG,Drawing of bronze age socketed axe,The Portable Antiquities Scheme,Attribution-ShareAlike License,https://finds.org.uk/images/adaubney/LIN1166.JPG,https://finds.org.uk/images/thumbnails/17250.jpg
59076,Spear,Bronze Age,Bronze Age,,-2150,-800,"The tip of a copper-alloy spear of Bronze Age date. A ridge runs down the centre of the spear. The surfaces are pitted due to post-depositional erosion. It is difficult to classify, but its width and general form are similar to an example in Salisbury Museum (see reference below). It measures 26.4mm in length, 17.7mm in width and is 6.6mm thick, with a weight of 10.83g.",,3,Copper alloy,,Returned to finder,Metal detector,2003-10-19T23:00:00Z,,,,10.83,,,6.6,26.4,1,Julian Watters,,Eastern,Hertfordshire,East Hertfordshire,Braughing,TL4123,From finder,51.887731,0.047396,BH-FB3C44,,Spear.jpg,Bronze Age spear tip,The Portable Antiquities Scheme,Attribution-ShareAlike License,https://finds.org.uk/images/jwatters/Spear.jpg,https://finds.org.uk/images/thumbnails/17591.jpg
59228,Palstave,Bronze Age,Bronze Age,,-1500,-1150,"Bronze palstave axe dating to the early Middle Bronze Age, and probably of Taunton or Cemmaes metalworking tradition, Needham et al. (1996) Period 5; c. 1500-1150 BC. The palstave is of an early type and is unlooped, and is also without either a shield pattern or a mid-rib on the blade. The palstave would appear to belong to Group III palstaves of Low-Flanged (Broad-Blade) form, the lack of cast blade decoration on this example makes it difficult to categorise to a specific type, but would appear to be dated to c. 1350-1200BC.  
  The palstave is relatively slight, compared to the more massive Acton Park type. The sides are parallel as far as the stop, and then gradually diverge to a slightly expanded blade. The blade edge is gently curved with a long (14mm) blade facet. The blade sides have been pronounced on the upper blade, forming low ribs. The bar stop is straight and meets the flange at a right angle; on the blade side, the stop is near vertical before arcing to the blade face and forming a ‘bar ledge stop’. The flanges are low, as defined by the type, and diverge laterally to a diagonal step before the stop. The butt is eroded, but seems to have had a V-shaped nick. The sides are slightly rounded and convex. The casting seams are discernible but largely eroded. One side appears wider on one half of the mould side than the other. Much of the surface of the palstave has been lost, but survives to a greater extent on one face and appears to have a black patchy coating or patina.","The palstave is of particular interest because of the unusual absence of cast decoration on the face, and together with the lack of a loop, possibly suggests an earlier date within the type. The relatively sophisticated form and profile however may hint at a slightly later date. Whilst Low-Flanged palstaves are not uncommon finds from the welsh Middle Bronze Age (some 120 recorded examples), a palstave without the characteristic ornament or loop makes the find of archaeological interest and difficult to parallel with known examples.",3,Copper alloy,,Returned to finder,Metal detector,2003-12-01T00:00:00Z,,,,309.2,,,26.6,122.7,1,Mark Lodwick,,Wales,Pembrokeshire,Pembrokeshire,Angle,SM8503,From a paper map,51.684491,-5.111647,NMGW-22B071,,DSCN2037.JPG,Palstave,The Portable Antiquities Scheme,Attribution-ShareAlike License,https://finds.org.uk/images/mlodwick/DSCN2037.JPG,https://finds.org.uk/images/thumbnails/17734.jpg
59707,Strap Fitting,Bronze Age,Bronze Age,IRON AGE,-950,-500,"Small cast ring with loop, probably an inner piece from a composite strap fitting of Late Bronze Age date, and probably of Ewart Park (c. 950 - 750 BC) or Llyn Fawr (c. 750 - 500BC) metalworking tradition. The ring is D-shaped with an integral rectangular delicate loop on the straight side. The faces are flat and the external sides are rounded. The interior is faceted, with possible wear facets along the straight side.","This is likely to represent the inner piece from a composite harness or strap fitting and can be paralleled with examples represented in Late Bronze Age hoards from Parc-Y-Meirch, Denbighshire (Savory, 1980), Welby, Leicestershire (Smith ed., 1957) and a hollow example from Grange-over-Sands, Lancashire (Davey & Forster, 1975). Within the Parc-Y-Meirch hoard there are four similar larger examples. One of the examples (Savory 1980, No. 269:4, 4a) is hollow and fits within a larger ring. Parc-Y-Meich also has an example where the rectangular loop of another ring fits within a slot in a toggle (Savory 1980, No. 271:1-2). The example in the Welby hoard is very similar except that it is approximately twice as large as this example. The Grange-over-Sands piece is a similar size but is hollow.",3,Copper alloy,,Returned to finder,Metal detector,2004-01-01T00:00:00Z,,,,4,,7.8,3.8,18.1,1,Mark Lodwick,,South West,Wiltshire,Wiltshire,Grittleton,ST8481,From finder,51.527681,-2.232031,NMGW-A0EC15,,DSCN2053.JPG,Ring and loop (side),The Portable Antiquities Scheme,Attribution-ShareAlike License,https://finds.org.uk/images/mlodwick/DSCN2053.JPG,https://finds.org.uk/images/thumbnails/18135.jpg
59783,Vessel,Bronze Age,Bronze Age,IRON AGE,-1150,-300,"
Curved cast bronze fragment, possibly a strap handle from a later prehistoric cauldron or metal vessel. The strap fragment has a little of the attachment plate surviving before two wide and rounded ribs. The strap is curved and would have secured the circular ring handle.



Similar fittings can be found on the Llyn Fawr cauldrons and other sheet metal vessels from the Later Prehistoric period.
",,3,Copper alloy,,Returned to finder,Metal detector,2004-01-01T00:00:00Z,,,,14,,,4.7,21.8,1,Mark Lodwick,,South West,Wiltshire,Wiltshire,Grittleton,ST8681,From finder,51.527735,-2.203202,NMGW-A60BD5,,DSCN2075.JPG,Strap fragment,The Portable Antiquities Scheme,Attribution-ShareAlike License,https://finds.org.uk/images/mlodwick/DSCN2075.JPG,https://finds.org.uk/images/thumbnails/18147.jpg
60075,Spear,Bronze Age,Bronze Age,,-1500,-800,"The object is possibly the tip of a spear head. It is made from cast copper alloy, and is a sub-triangular shape in plan. The tip is blunt, the lower edge is broken, but not recently. In section the object is a pointed oval shape. 


   
   The dimensions are 29.8mm long, 10.1mm wide and 3.1mm thick.


   
   The surface is heavily pitted, and has traces of a heavy dark brown patina. It is this patina and pitting which perhaps suggests its prehistoric date.",,3,Copper alloy,,Returned to finder,Metal detector,2003-09-23T23:00:00Z,,,,3.03,,,3.1,29.8,1,Angie Bolton,,West Midlands,Warwickshire,Stratford-on-Avon,Brailes,SP3141,GPS (from the finder),52.066511,-1.549192,WAW-20FB35,,WAW-20FB35.jpg,Possible tip of a Bronze Age spear head.,Birmingham Museums Trust,Attribution-ShareAlike License,https://finds.org.uk/images/abolton/WAW-20FB35.jpg,https://finds.org.uk/images/thumbnails/18847.jpg
