PASID,objectType,broadperiod,periodFromName,periodToName,fromdate,todate,description,notes,workflow,materialTerm,secondaryMaterialTerm,subsequentActionTerm,discoveryContext,datefound1,datefound2,TID,rallyName,weight,height,diameter,thickness,length,quantity,identifier,recorder,regionName,county,district,parish,fourFigure,gridSource,fourFigureLat,fourFigureLon,objectID,knownas,filename,imageLabel,imageCopyrightHolder,imageLicense,imageURL,thumbnail
1064769,Spearhead,Bronze Age,Bronze Age,BRONZE AGE,-1500,-800,A possible copper-alloy fragment of a Bronze Age spearhead. The object is a squashed tube with vertical ribs on either side. The ends of the object are broken and heavily abraded.,,4,Copper alloy,,Returned to finder,Metal detector,,,,,14.57,,,11.8,25.7,1,,Philip Smither,South East,Buckinghamshire,Wycombe,Ibstone,SU7691,,51.61270976,-0.90380379,BERK-CCBBFF,,BERKCCBBFF.jpg,,The Portable Antiquities Scheme,Attribution License,https://finds.org.uk/images/pipsmither/BERKCCBBFF.jpg,https://finds.org.uk/images/thumbnails/1184024.jpg
1064782,Casting Waste,Bronze Age,Bronze Age,POST MEDIEVAL,,,"
A corroded cast copper alloy casting jet or ""gate"" with a flattened skewed conical shape with a single sprue projection at the off-centre tip. The surfaces are textured with distinctive ripple marks and striations from cooling melt. This type of object is the result of casting into a mould and represents waste where molten bronze solidifies at the entrance of the mould around the gate and the casting channel(s).



Casting waste is difficult to date, and can potentially be prehistoric to post medieval.
",,4,Copper alloy,,Returned to finder,Metal detector,,,,,39.73,,,17.2,30.6,1,Simon Maslin,Simon Maslin,South East,Oxfordshire,South Oxfordshire,Moulsford,SU5883,From finder,51.54292534,-1.16504412,SUR-CD1211,,SURCD1211.jpg,,Surrey County Council,Attribution License,https://finds.org.uk/images/smaslin/SURCD1211.jpg,https://finds.org.uk/images/thumbnails/1182391.jpg
1064851,Rapier,Bronze Age,Bronze Age,BRONZE AGE,-1500,-1300,"A fragment of copper alloy blade, probably a rapier or dirk dating to the middle Bronze Age (c.1500-1300 BC).



The blade has a pentagonal shape that narrows along the length of the blade. It is thin with a shallow lentoid section and a slightly bevelled surface towards the blade edge. All the sides are worn with incomplete edges. Overall, the surface has a smooth dark green patina.



Dimensions: Length 60.72mm; width (top) 30.68mm; width (lower blade) 16.45mm; thickness 2.25mm; weight 15.6g



The fragmentary condition of the object makes typological identification indeterminate.",,4,Copper alloy,,Returned to finder,Metal detector,2022-02-05T00:00:00Z,,,,15.6,,,2.25,60.72,1,Heather Beeton,Heather Beeton,Wales,Denbighshire,Denbighshire,Llanarmon-yn-Ial,SJ2156,Centred on parish,53.095335,-3.18120667,LVPL-CE20A7,,LVPLCE20A7.jpg,Bronze Age rapier,National Museums Liverpool ,Attribution License,https://finds.org.uk/images/heatherbeeton/LVPLCE20A7.jpg,https://finds.org.uk/images/thumbnails/1184911.jpg
1065274,Socketed Axehead,Bronze Age,Bronze Age,BRONZE AGE,-1300,-800,"A fragment of Bronze Age socketed axe, dating to c. 1500 - 800 BC. Possibly a fragment of socketed axehead. The fragment that remains is the blade end of the axehead with an uneven torn break cutting across its body. Beyond the break the axe widens in smooth concave curves to the blade edge which is crescent shaped. 

Length: 60.8 mm

Width: 48.6 mm

Thickness: 10.2 mm

Weight: 68.17 g",,4,Copper alloy,,Returned to finder,Metal detector,,,,,68.17,,,10.2,60.8,1,Megan Gard,Megan Gard,East Midlands,Leicestershire,Charnwood,Rothley,SK5712,GPS (from the finder),52.70268017,-1.1578904,LEIC-2326ED,,2326ED.jpg,Socketed axehead,Derby Museums Trust,Attribution License,https://finds.org.uk/images/meggard1/2326ED.jpg,https://finds.org.uk/images/thumbnails/1182651.jpg
1065444,Awl,Bronze Age,Bronze Age,BRONZE AGE,-1000,-801,"Copper-alloy awl, probably of late Bronze Age date. It is circular in cross-section for just over half its length, and then flattens to a rectangular cross-section. The circular-section area&nbsp;tapers gently and smoothly from 5.0mm in diameter in the centre to 3.8mm in diameter at the end, which has a worn break. The rectangular-section area maintains the width, flaring slightly to 5.4mm,&nbsp;but flattens to 1.5mm thick at the blunt, perhaps incomplete, chisel-like end, which is slightly curved&nbsp;in the direction of one of the larger faces. This bend has not caused any stress to the metal, so may be original. The object is in good, relatively unworn condition with&nbsp;a dark green patina and crisp, sharp arrises. The total length is&nbsp;65.7mm and the&nbsp;weight 7.4g.

Copper-alloy awls are generally thought of as Late Bronze Age in date, 1000 to 800 BC. Compare&nbsp;NMS-6FB233,&nbsp;WMID-7999D4, LEIC-711C38 and BH-1C99CD for the smooth shape and clean lines; SF-211AE4,&nbsp;BERK-44881E and HESH-ED08F3 for the slight bend.",,4,Copper alloy,,Returned to finder,Metal detector,2019-07-28T00:00:00Z,2019-07-28T00:00:00Z,,,7.4,,,5,65.7,1,,Helen Geake,Eastern,Norfolk,South Norfolk,Winfarthing,TM1185,,52.42226145,1.10168549,NMS-361B9B,,PFd_62922_361B9B_INDTL10032020HG_BA_Awl.jpg,Probably Late Bronze Age probably awl,Norfolk County Council,Attribution License,https://finds.org.uk/images/awilliamsnorfolk/PFd_62922_361B9B_INDTL10032020HG_BA_Awl.jpg,https://finds.org.uk/images/thumbnails/1193254.jpg
1065503,Hoard,Bronze Age,Bronze Age,BRONZE AGE,-1000,-800,"Catalogue:






	

		

			

			
SF No.

			

			

			
Description

			

			

			
			

		

		

			

			
BAG1-0001

			

			

			
Cu-alloy socketed mortising chisel (lower section only). 28.97g. 64mm. Cf Davey 1973 no. 416. and Cheetham 1977 Pl. 6 no. 17. 24.09.03

			

			

			
			

		

		

			

			
BAG1-0002

			

			

			
Cu-alloy socketed axehead (looped rim section only). Loop is sealed by casting flash still in situ. 8.83g. 38mm 24.09.03

			

			

			
			

		

		

			

			
BAG1-0003

			

			

			
Cu-alloy ingot section. 290g.* 70mm. 24.09.03

			

			

			
			

		

		

			

			
BAG1-0004

			

			

			
Cu-alloy ingot section. 55.39g. 34mm. 24.09.03

			

			

			
			

		

		

			

			
BAG1-0005

			

			

			
Cu-alloy ingot section. 50.94g. 29mm. 24.09.03

			

			

			
			

		

		

			

			
BAG1-0006

			

			

			
Cu-alloy ingot section. 47.43g. 29mm. 24.09.03

			

			

			
			

		

		

			

			
BAG1-0007

			

			

			
Cu-alloy ingot section. 25.57g. 34mm. 24.09.03

			

			

			
			

		

		

			

			
BAG1-0008

			

			

			
Cu-alloy ingot section. 25.87g. 26mm. 24.09.03

			

			

			
			

		

		

			

			
BAG1-0009

			

			

			
Cu-alloy ingot section. 35.15g. 37mm. 24.09.03

			

			

			
			

		

		

			

			
BAG1-0010

			

			

			
Cu-alloy ingot section. 45.41g. 32mm. 24.09.03

			

			

			
			

		

		

			

			
BAG1-0011

			

			

			
Cu-alloy fragment. Possibly from artefact. 9.16g 32mm. 04.10.03

			

			

			
			

		

		

			

			
BAG1-0012

			

			

			
Cu-alloy casting waste. Association with group not certain. 21.47g. 37mm. 04.10.03

			

			

			
			

		

	









*( To nearest 5g.)","Background to Discovery. 





In 1947 a local farmworker found a looped and socketed axehead whilst engaged in agricultural work. The location is approximately 2 kilometres SW of another the LBA hoard found in the 1990s. 



     The find was reported to a local historian, who recorded the axehead. Subsequently this gentleman facilitated the donation of the axehead to Colchester Museum, which acquired it in 1961, accession no. 280.61. The museum has since lost the find.



     At some time in the 1990s, the historian directed a local metal detectorist, to the location and with the consent of the landowner a metal detector search was made of the area. A further complete axehead together with several fragmentary ones and a number of ingot pieces were consequently recovered. Subsequently the detectorist died, and no further searching of the field was carried out. It is however believed that treasure hunters also accessed this field, and thus it is probable that diagnostic metalwork has been removed without record.



     Of the pieces that do survive, and which are detailed in the following catalogue, it is clear that the find represents another of the now ubiquitous Ewart Park Phase scrap hoards. It should be noted that the material as shown to the writer was loose in a box with other metal detector finds, and with nothing to indicate the original association of any of the finds. All that were clearly or apparently of LBA date were outsorted, but it follows that the items illustrated are only presumed to be associated and a part of the same deposit. 





LBA Hoard Catalogue, Earlier Finds





001. Axehead, socketed with loop. 140g.* 111x48x32. Plain mouth, slight chamfer to edge with vestige of casting flash on top of rim. Slight horizontal moulding coinciding with loop top. Upper body of slightly rounded octagonal section. The blade is asymmetrical, with one tip being some 5mm higher than the other. The middle section of the blade is blunted, possibly in antiquity. Both casting seams are evident, and are amplified by the mould halves having been slightly offset. Cf Schmidt & Burgess 1981 ‘Meldreth’ type.



002. Axehead, socketed with loop (upper section only). 104.61g. 50x42x36. Mouth with rounded moulding, two narrow horizontal mouldings below coinciding with the loop top. Two indents are evident in the inner rim at 12 and 3 o’clock, and possibly corresponding characteristics at 6 and 9. Both casting seams evident. The axehead has been broken by repeated blows to the mid-body section on both sides, using an implement that has produced round impact pits of 3-4mm width.



003. Axehead, socketed (upper body fragment). Probably looped. 46.61g. 70x44x9. Mouth with narrow rounded moulding, two narrow horizontal mouldings below. Two moulded opposed crescents below. Horizontal moulded cross rib on internal face 62mm below top. The axehead has been subjected to heavy crushing impacts to the rim resulting in cracking and flattening.



004. Axehead, socketed (upper body fragment). Probably looped. 23.01g. 68x24x13. Mouth with rounded moulding, rounded horizontal moulding below. Narrow casting seam amplified by slight offset of moulds.



005. Uncertain object (fragment). 16.38g. 27x25x17. Square section with hole in one face, probably a casting flaw. Patination consistent with other items in the group, so presumed to be associated.



006. Ingot (fragment). 245g.* 58x38x28. From a plano-convex ingot.



007. Ingot (fragment). 210g.* 52x38x24. Probably from a plano-convex ingot. One surface is heavily pitted, deriving presumably from an aspect of the casting process.



008. Ingot (fragment). 55.01g. 33x22x22. Possibly from a plano-convex ingot.



009. Ingot (fragment). 28.29g. 32x25x11. Rim section of a small plano-convex ingot.



010. Ingot (fragment). 22.74g. 27x25x14. Rim section of a plano-convex ingot.





*To nearest 5g.",3,Copper alloy,,Donated to museum after being declared Treasure,Metal detector,2003-08-31T23:00:00Z,2003-09-30T23:00:00Z,2003T340,,,,,,,12,Mike Cuddeford,,Eastern,Essex,Uttlesford,Aythorpe Roding,TL6116,,51.81943519,0.3345039,BM-38312B,,00075000_001.jpg,"Late Bronze Age, base metal group, High Easter Essex, Treasure, 2003T340",The British Museum,Attribution License,https://finds.org.uk/images/mrainbow/00075000_001.jpg,https://finds.org.uk/images/thumbnails/1182812.jpg
1065649,Palstave,Bronze Age,Bronze Age,BRONZE AGE,-1500,-1300,"A complete Middle Bronze Age copper-alloy unlooped palstave, dating to 1500 - 1300 BC. The blade of the palstave is broadly sub-triangular in plan with relatively straight (but with slightly expanded) sides and a expanding convex cutting edge (fantailed). In profile the blade is sub-triangular with the widest section being before the stop ridge. Directly below the stop ridge on both sides is a concave depression which is divided vertically in the centre by a raised rib. The rear part of the axe, from the stop ridge to the butt, is sub-rectangular in plan and sub-triangular in section (profile) with the widest part behind the stop ridge, it has a central rectangular shaped septum. The object has a dark green patina. The blade of the axe is quite worn.

Length: 167 mm

Width: 67 mm

Thickness: 34.2 mm

Weight: 569 g",,4,Copper alloy,,Returned to finder,Metal detector,,,,,569,,,34.2,167,1,Megan Gard,Megan Gard,East Midlands,Leicestershire,Melton,Hoby with Rotherby,SK6519,GPS (from the finder),52.76469867,-1.03813133,LEIC-4B5776,,4B5776.jpg,Palstave unlooped,Derby Museums Trust,Attribution License,https://finds.org.uk/images/meggard1/4B5776.jpg,https://finds.org.uk/images/thumbnails/1182905.jpg
1066081,Flanged Axehead,Bronze Age,Bronze Age,BRONZE AGE,-1800,-1500,"Very small Early Bronze Age to Middle Bronze Age copper alloy&nbsp;flanged&nbsp;axehead of the Arreton phase, complete apart from the butt edge (fairly recent damage), one end of the wide crescentic&nbsp;blade&nbsp;(an old break) and a small chip at the centre of the same (more recently removed). Some patches of decayed material&nbsp;adhere to the&nbsp;pale brown surfaces, but the cutting edge remains sharp. Weight 79.9g. Length 64.5mm. Extant width 40mm. Thickness 8.8mm. c.1800 - c.1500 BC.",,4,Copper alloy,,Returned to finder,Metal detector,2022-04-13T00:00:00Z,2022-04-13T00:00:00Z,,,79.9,,,8.8,64.5,1,,Andrew Rogerson,,Norfolk,King's Lynn and West Norfolk,Feltwell,TL6992,,52.49971458,0.48825797,NMS-6620F2,,20220921_151008.jpg,,Norfolk County Council,Attribution License,https://finds.org.uk/images/jasongibbons/20220921_151008.jpg,https://finds.org.uk/images/thumbnails/1197203.jpg
1066213,Awl,Bronze Age,Bronze Age,BRONZE AGE,-1000,-701,Late Bronze Age copper alloy awl&nbsp;with&nbsp;a tapering rectangular-sectioned tang and a circular-sectioned blade. In battered condition with much of the patinated surface lost. Weight 2.7g. Length 44.3mm. Width 4.5mm.,,4,Copper alloy,,Returned to finder,Metal detector,2022-01-01T00:00:00Z,2022-05-01T00:00:00Z,,,2.7,,,,44.3,1,,Andrew Rogerson,,Norfolk,King's Lynn and West Norfolk,Gayton,TF7218,,52.73228139,0.54592338,NMS-8C6556,,PFd_59727_8C6556_SB052022AR_BA_Awl.jpg,Late Bronze Age awl,Norfolk County Council,Attribution License,https://finds.org.uk/images/awilliamsnorfolk/PFd_59727_8C6556_SB052022AR_BA_Awl.jpg,https://finds.org.uk/images/thumbnails/1188371.jpg
1066240,Flat Axehead,Bronze Age,Bronze Age,BRONZE AGE,-1700,-2000,"A copper alloy flat axehead. A very small, possibly miniature axehead. It has a tapering, rounded butt. It is slightly thickened at the mid-point (possibly a proto stop-ridge). It flares, initially gently and then is stepped out into a wide, curved cutting edge which is thinned from the thickened mid-point. Then cutting edge is blunt and rounded. The axe has a flat sub-rectangular cross section with rounded short edges. There are no evident raised flanges. There is wear and damage on all faces. 

Date: Early Bronze Age - c. 2000 - 1700 BC

Dimensions: 61.28 mm x 24.92 mm x 8.35 mm

Weight: 48.54 g



Similar to HESH-A147C8 and WMID-0BA3F4",,4,Copper alloy,,Returned to finder,Metal detector,,,,,48.54,,,8.35,61.28,1,Ciorstaidh Hayward Trevarthen,Ciorstaidh Hayward Trevarthen,South West,Dorset,West Dorset,Broadwindsor,ST4304,From finder,50.83271236,-2.81076058,DOR-A5B077,,DORA5B077.jpg,Early Bronze Age axehead,The Portable Antiquities Scheme,Attribution License,https://finds.org.uk/images/lucybev/DORA5B077.jpg,https://finds.org.uk/images/thumbnails/1185037.jpg
1066253,Axehead,Bronze Age,Bronze Age,BRONZE AGE,-2200,-800,"
A fragment of the blade edge of a Bronze Age cast copper alloy axehead or tool of uncertain type. The blade edge is slightly curved, with a triangular side profile, but only a fragment of the edge remains, with old breaks on all sides. It is unclear whether the blade broke during use or from post depositional processes. 
",,4,Copper alloy,,Returned to finder,Metal detector,,,,,2.28,,,5.3,11.3,1,Simon Maslin,Simon Maslin,South East,Hampshire,Basingstoke and Deane,Upton Grey,SU6949,From finder,51.23601999,-1.01304644,HAMP-B42235,,HAMPB42235.jpg,,The Portable Antiquities Scheme,Attribution License,https://finds.org.uk/images/smaslinhct/HAMPB42235.jpg,https://finds.org.uk/images/thumbnails/1183382.jpg
1066254,Dirk,Bronze Age,Bronze Age,BRONZE AGE,-1450,-1150,"A fragment from a small blade of Middle Bronze Age date, c. 1450-1150BC. The fragment is 17.6mm in length and 7.6mm wide with a flat lenticular cross section 1.4mm thick. The fragment tapers slightly to one end, which is rounded, suggesting that it comprises the tip of a small dirk.",,4,Copper alloy,,Returned to finder,Metal detector,,,,,0.84,,,1.4,17.6,1,Simon Maslin,Simon Maslin,South East,Hampshire,Test Valley,Houghton,SU3333,From finder,51.0953641,-1.53013441,HAMP-B43A67,,HAMPB43A67.jpg,,The Portable Antiquities Scheme,Attribution License,https://finds.org.uk/images/smaslinhct/HAMPB43A67.jpg,https://finds.org.uk/images/thumbnails/1183384.jpg
1066503,Spearhead,Bronze Age,Bronze Age,BRONZE AGE,-1550,-1250,"An incomplete cast copper alloy Middle Bronze Age socketed leaf-shaped spearhead, 63.3mm in length. The socket is incomplete, 10.2mm in diameter, ending in an old transverse break. The socket tapers seamlessly into a thick rounded midrib which runs to the blade tip. The cross section is lenticular with a clear distinction between rounded midrib and the narrow, rounded wings.



It cannot be said for certain whether the form were side looped or pegged; however it most likely belongs to Davis' (2012, 2) 'developed side looped' Group 6 corresponding to the Acton Park and Taunton phases of the earlier Middle Bronze Age, c.1550-c.1250 BC.",,3,Copper alloy,,Returned to finder,Metal detector,,,,,22,,,10.2,63.3,1,Simon Maslin,Simon Maslin,South East,Hampshire,Winchester,Sparsholt,SU4233,From finder,51.09477731,-1.40162025,SUR-C90EC2,,SURC90EC2.jpg,,Surrey County Council,Attribution License,https://finds.org.uk/images/smaslin/SURC90EC2.jpg,https://finds.org.uk/images/thumbnails/1183595.jpg
1066575,Axehead,Bronze Age,Bronze Age,BRONZE AGE,-1500,-800,"A fragment of a Bronze Age axehead of uncertain type, possibly a Late Bronze Age socketed axehead dating c. 1150-800 cal. BC.



The blade end of the axehead survives with a worn transverse break across the body above the tips.  The section is rectangular with no trace of a socket. The body flares slightly at the tips with a worn and damaged cutting edge. Where the original edge survives it is rounded and worn.



Measurements: length: 20.23mm; width at cutting edge:36.48mm; thickness: 8.77mm and weight: 22.26



Other similar examples include: OXON-5E9DA2, SF-AF2AA7 and  LEIC-EB5D97. This fragment which lacks traces of a socket such that it may be the edge of a Middle to Late Bronze Age palstave (e.g. SUSS-EC7134) axehead. However it may equally be a fragment from a Late Bronze Age socketed form (e.g. SUSS-E33637) which as broken just after the end of the socket.",,3,Copper alloy,,Returned to finder,Metal detector,2021-12-04T00:00:00Z,2021-12-04T00:00:00Z,,,22.26,,,8.77,20.23,1,Jane Clark,Jane Clark,South East,West Sussex,Adur,Coombes,TQ1806,From finder,50.84150417,-0.32543304,SUSS-CBA002,,SUSSCBA002.jpg,copper alloy axehead fragment,Sussex Archaeological Society,Attribution License,https://finds.org.uk/images/janeclark68s/SUSSCBA002.jpg,https://finds.org.uk/images/thumbnails/1184066.jpg
1066602,Axehead,Bronze Age,Bronze Age,BRONZE AGE,-1100,-800,"A heavily abraded cast copper fragment from the socket of a late Bronze Age (c. 1100-800 BC) socketed axehead of uncertain type. The fragment in 27.9mm in length and comprises part of one lateral side of the socket, with a prominant casting ridge along the side and a corner suggesting that the socket had a sub rectangular shape.",,4,Copper alloy,,Returned to finder,Metal detector,,,,,6.52,,,4.8,27.9,1,Simon Maslin,Simon Maslin,South East,Hampshire,Winchester,West Meon,SU6524,,51.01171726,-1.0748329,SUR-CC6598,,SURCC6598.jpg,,Surrey County Council,Attribution License,https://finds.org.uk/images/smaslin/SURCC6598.jpg,https://finds.org.uk/images/thumbnails/1183621.jpg
1066702,Awl,Bronze Age,Bronze Age,BRONZE AGE,-1000,-800,"Copper-alloy awl, probably of late Bronze Age date. It is rectangular, very nearly square in cross-section throughout, and it is not obvious which end is the blade and which is the tang. It is fairly sharp at one end and blunter at the other; the blunt end may be a worn break. The thickest and widest point is just over a third of the distance from the blunt to the sharp end. From here it tapers in both dimensions and directions but not symmetrically: two adjacent faces remain fairly flat from tip to tip while the other two taper to meet their opposites at the tips.



Copper-alloy awls are generally thought of as Late Bronze Age in date, 1000 to 800 BC. They are often circular or round in cross-section at the blade. WILT-BC913A and SUR-BBF938 are other examples that have a square or sub-rectangular cross-section for most of their length.



Length: 66.7mm. Width 4.3. Thickness: 4.3mm. Weight: 6.0g",,4,Copper alloy,,Returned to finder,Metal detector,2022-04-08T23:00:00Z,2022-05-08T23:00:00Z,,,6,,,4.3,66.7,1,Andrew Williams,Andrew Williams,Eastern,Norfolk,King's Lynn and West Norfolk,Fincham,TF6906,From finder,52.62545313,0.49538668,NMS-CF90ED,,PFd_33006_CF90ED_KLMD052022_BA_Awl.jpg,Probable Bronze Age awl,Norfolk County Council,Attribution License,https://finds.org.uk/images/awilliamsnorfolk/PFd_33006_CF90ED_KLMD052022_BA_Awl.jpg,https://finds.org.uk/images/thumbnails/1186180.jpg
1066736,Flanged Axehead,Bronze Age,Bronze Age,BRONZE AGE,-1300,-1200,"A complete, copper alloy, Later Short Flanged axehead of the Lisset Type, dating to the middle Bronze Age, BC 1300-1200. A probable type Lissett metalworking phase (Schmidt and Burgess, 1981,100; plate 48, numbers 616-620).The axe is subrectangular, with a square butt which has been damaged. There is differential wear on the axe blade indicating that the axe has been used. The septem, the area between the flanges, terminates in a faint shield like depression. The casting flashes or seams have been removed and hammered flat. There is an notable casting line on the profile of one side , which could be a flaw or something reproduced from in the mould. These are more common in northern areas of the UK, while palstave axes are more frequent in the South. This axe has a long blade with a slightly divergent sides.



The patina of the axe - its bronzy colour - could be from cleaning, however the attached photograph shows the axe directly after discovery and suggest that the object has been buried in anerobic conditions for at least part of the time it has been buried. This is further evidences by its findspot which indicates a marshy area covered by hillwash. 



DUR-05101C



Dimentions:

Weight - 218.51g

Length - 127.08mm

Width of Blade - 41.66mm



Width of butt - mm

Height if flanges - 18.29

Width at Flanges - 17.97",,4,Copper alloy,,Returned to finder,Metal detector,2022-04-23T23:00:00Z,2022-04-24T23:00:00Z,,,,18.29,,,127.08,1,Andrew Agate,Andrew Agate,Yorkshire and the Humber,North Yorkshire,Harrogate,Laverton,SE1873,GPS (from the finder),54.15250818,-1.72589411,NCL-DF3553,,NCLDF3553.jpg,NCL-DF3553,Tyne and Wear Museums,Attribution License,https://finds.org.uk/images/andyagate/NCLDF3553.jpg,https://finds.org.uk/images/thumbnails/1183732.jpg
1066773,Awl,Bronze Age,Bronze Age,BRONZE AGE,-1150,-800,"A complete copper-alloy awl of late Bronze Age date, 65.6mm in length with an octagonal cross section (square with bevelled corners). One end tapers to a point, the other to a flat chisel-like terminal. The surface has a deep-green patina, but is damaged with extensive loss in places. There is no evident decoration.",Plain copper alloy awls are hard to date precisely but examples of this form are thought to have been introduced in the Bronze Age (2150-800 BC) with most being Late Bronze Age in date (1150-800 BC).,4,Copper alloy,,Returned to finder,Metal detector,2020-07-31T23:00:00Z,,,,9.09,,,6.1,65.6,1,Simon Maslin,Simon Maslin,South East,Hampshire,East Hampshire,East Meon,SU7021,From finder,50.98415878,-1.00414899,SUR-E05614,,SURE05614.jpg,,Surrey County Council,Attribution License,https://finds.org.uk/images/smaslin/SURE05614.jpg,https://finds.org.uk/images/thumbnails/1183737.jpg
1066939,Awl,Bronze Age,Bronze Age,EARLY MEDIEVAL,-2150,1000,"Short copper alloy awl of uncertain date. Square in cross-section throughout its length it tapers from its greatest thickness at the mid-point, to a moderately sharp point at one end, and to a chisel edge at the other. The object may have had a handle with one end functioning as the tang, but the consistent dark brown patina and hand-worn appearance probably suggest otherwise. Additionally, there is no evidence of hammering at either end; and no stop, and therefore the object was probably intended for light hand-work. Such objects are found in Bronze Age hoards- see WAW-C63EB7, but since they are commonly plain, lack diagnostic features and have simple purposeful forms that are relatively unchanged across many centuries, outside of context their dating is problematic. The landscape in which this object was found is ancient, and within a kilometre radius six Bronze Age artefacts have already been discovered, however, in recorded finds it majors in the Roman, Early Medieval, and Medieval periods. Accordingly, although a Bronze Age date is probable, for reasons given a wider date range is proffered. Circa 2150BC -AD1000. 



Dimensions;- length 40mm, width 4.3mm, weight 4.28g.",,4,Copper alloy,,Returned to finder,Metal detector,2020-03-01T00:00:00Z,2022-05-08T23:00:00Z,,,4.28,,,4.3,40,1,Garry Crace,Garry Crace,Eastern,Norfolk,King's Lynn and West Norfolk,Pentney,TF7312,From finder,52.67807888,0.55756371,NMS-F4E336,,,,,,,https://bronze-age-index.micropasts.org/img.png
1067504,Socketed Axehead,Bronze Age,Bronze Age,BRONZE AGE,-1000,-700,"A fragment of a copper alloy Bronze Age socketed axehead or socketed chisel dating from about 1000 BC - 700 BC. It has a fairly straight cutting edge with rounded corners one of which is broken off. There are straight but tapering sides and an ancient break at the top across the end of the socket where it is rectangular in cross-section. The rest of the tool is missing. The fragment has a green and brown mottled patina. the fragment is too small to classify. It could be a small socketed axe, a palstave or a chisel. It is similar to SWYOR-AC278F, SF-9E9143 and NCL-F12C3E. The fragment is 27.3mm long, 33.2mm wide and 12.4mm thick. 41.3g.",,4,Copper alloy,,Returned to finder,Metal detector,2022-01-01T00:00:00Z,2022-01-31T00:00:00Z,,,41.3,,,12.4,27.3,1,,Andy Heath,Yorkshire and the Humber,North Yorkshire,Hambleton,Catton,SE3779,,54.20541693,-1.43425736,SWYOR-4D552C,,SWYOR4D552CPostMedievalChisel.jpg,SWYOR-4D552C Post Medieval Chisel,West Yorkshire Archaeology Advisory Service,Attribution License,https://finds.org.uk/images/ikw1945/SWYOR4D552CPostMedievalChisel.jpg,https://finds.org.uk/images/thumbnails/1185199.jpg
1067613,Bracelet,Bronze Age,Bronze Age,BRONZE AGE,-1500,-800,"
An incomplete copper-alloy penannular bracelet of probable Bronze Age date. The bracelet is ovate in cross section. In plan it is curved and tapers gradually. Both ends are heavily patinated suggesting ancient breaks.
",,4,Copper alloy,,Returned to finder,Metal detector,2021-09-01T23:00:00Z,,,,14.82,,,4.6,37.5,1,Philip Smither,Philip Smither,South East,Oxfordshire,Vale of White Horse,Wantage,SU4086,GPS (from the finder),51.57145733,-1.42424329,BERK-6052F2,,BERK6052F2.jpg,,The Portable Antiquities Scheme,Attribution License,https://finds.org.uk/images/pipsmither/BERK6052F2.jpg,https://finds.org.uk/images/thumbnails/1185737.jpg
1067616,Unidentified Object,Bronze Age,Bronze Age,BRONZE AGE,-1500,-800,"
An fragment of a probable Bronze Age object. The object is broken and worn on all sides and has a possible worn rib on both of the flat sides.
",,4,Copper alloy,,Returned to finder,Metal detector,2022-03-31T23:00:00Z,,,,14.82,,,4.6,37.5,1,Philip Smither,Philip Smither,South East,Surrey,Waverley,Farnham,SU8146,GPS (from the finder),51.20747489,-0.84187367,BERK-606345,,BERK606345.jpg,,The Portable Antiquities Scheme,Attribution License,https://finds.org.uk/images/pipsmither/BERK606345.jpg,https://finds.org.uk/images/thumbnails/1185738.jpg
1067693,Flat Axehead,Bronze Age,Bronze Age,BRONZE AGE,2350,1600,"An incomplete and very worn copper-alloy flat axehead of Early Bronze Age date (2350-1600BC).

Description: The axehead is trapezoidal in shape with a lenticular cross-section. It has&nbsp;an irregular break at the butt end and from here its&nbsp;straight sides gradually widen to a slightly curved blade.&nbsp;It is very worn and pitted with a light green patina.&nbsp;

Measurements: length: 80.2mm; width: 56.3; thickness: 9.8mm; weight: 187.65g",,4,Copper alloy,,Returned to finder,Metal detector,,,,,187.65,,,9.8,80.2,1,,Lori Rogerson,South East,Kent,Maidstone,East Farleigh,TQ7251,,51.2322651,0.46223227,KENT-735EC1,,KENT735EC1.jpg,Bronze Age flat axehead,All rights reserved,Attribution License,https://finds.org.uk/images/lrogerson/KENT735EC1.jpg,https://finds.org.uk/images/thumbnails/1184529.jpg
1067993,Axehead,Bronze Age,Bronze Age,BRONZE AGE,-1500,-800,"Fragment of the blade-edge of a copper-alloy cutting tool, probably an axehead and probably of later Bronze Age date. The cutting edge is V-shaped in profile and moderately convex when viewed from either face. It becomes increasingly more convex towards one end, as it curves around to form the very beginning of one of the side edges, before meeting the break.

The break is ancient and runs broadly parallel to the cutting edge, and then finally obliquely.  No vestige of the side edge survives at the other end but symmetry suggests that it was no more than a few millimetres away. The metal is patinated dark brown on the two faces and reddish-orange on the break. c. 1500 to 800 B.C.



Length (cutting edge to break): 8.1mm. Width: 35.3mm. Thickness: 3.9mm. Weight: 3.7g",,4,Copper alloy,,Returned to finder,Metal detector,2022-04-08T23:00:00Z,2022-05-08T23:00:00Z,,,3.7,,,3.9,8.1,1,Andrew Williams,Andrew Williams,Eastern,Norfolk,Breckland,Holme Hale,TF8906,From finder,52.61886565,0.79050737,NMS-DDEADA,,PFd_4612_DDEADA_KLMD052022_BA_Axehead.jpg,Fragment of a probable Bronze Age axehead,Norfolk County Council,Attribution License,https://finds.org.uk/images/awilliamsnorfolk/PFd_4612_DDEADA_KLMD052022_BA_Axehead.jpg,https://finds.org.uk/images/thumbnails/1186212.jpg
